Country,Year,ElementName,MDS1,MDS2
Israel,1960,Protein,-0.376573767,-0.121200412
Italy,1960,Protein,-0.369143889,-0.079861253
Jamaica,1960,Protein,-0.116621242,0.206795985
Japan,1960,Protein,-0.170131753,-0.125150102
Jordan,1960,Protein,-0.369123437,-0.28422323
Kenya,1960,Protein,0.511434902,-0.129495379
Kiribati,1960,Protein,-0.113497944,0.819774721
Kuwait,1960,Protein,-0.279623507,-0.143590255
Lao People's Democratic Republic,1960,Protein,0.293675789,0.458402837
Lebanon,1960,Protein,-0.316607524,-0.124477332
Lesotho,1960,Protein,0.127455656,-0.848142688
Liberia,1960,Protein,0.558236557,0.518233289
Libya,1960,Protein,-0.361878656,-0.239821181
Madagascar,1960,Protein,0.386824482,0.257403886
Malawi,1960,Protein,0.528594243,-0.230752011
Malaysia,1960,Protein,0.094246966,0.198925307
Maldives,1960,Protein,0.144586549,0.796256873
Mali,1960,Protein,0.597276831,-0.240428226
Malta,1960,Protein,-0.271434984,-0.031723181
Mauritania,1960,Protein,0.60681939,-0.817851246
Mauritius,1960,Protein,-0.033898322,0.327353074
Mexico,1960,Protein,0.002812765,-0.004561209
Mongolia,1960,Protein,-0.311171406,-0.9794909
Morocco,1960,Protein,-0.256712299,-0.35962479
Mozambique,1960,Protein,0.62802546,-0.116091204
Myanmar,1960,Protein,0.300285734,-0.192131994
Namibia,1960,Protein,0.603051191,-0.74582655
Nepal,1960,Protein,0.273666554,-0.50716714
Netherlands,1960,Protein,-0.482980579,-0.004818759
New Caledonia,1960,Protein,-0.081534359,0.37748723
New Zealand,1960,Protein,-0.464047731,0.049216652
Nicaragua,1960,Protein,0.063870416,0.237739581
Niger,1960,Protein,0.649276396,-0.536460712
Nigeria,1960,Protein,0.653698151,-0.250087465
Norway,1960,Protein,-0.563697291,0.074539706
Pakistan,1960,Protein,0.082674737,-0.424007797
Panama,1960,Protein,0.00255348,0.172140072
Paraguay,1960,Protein,0.142998524,0.08103483
Peru,1960,Protein,-0.203532233,0.047018579
Philippines,1960,Protein,0.141937895,0.366712311
Poland,1960,Protein,-0.633438712,-0.04664621
Portugal,1960,Protein,-0.313063592,-0.114416777
Republic of Korea,1960,Protein,0.048119028,-0.756367532
Romania,1960,Protein,-0.406942931,-0.283389332
Rwanda,1960,Protein,1.118892746,0.133039997
Saint Kitts and Nevis,1960,Protein,-0.038821768,0.387513451
Saint Lucia,1960,Protein,-0.089139284,0.398717982
Saint Vincent and the Grenadines,1960,Protein,-0.066245511,0.393571445
Samoa,1960,Protein,-0.084085095,0.884668832
Sao Tome and Principe,1960,Protein,0.258794533,0.345989713
Saudi Arabia,1960,Protein,-0.043361113,-0.560530746
Senegal,1960,Protein,0.392040193,-0.277019336
Seychelles,1960,Protein,-0.033107237,0.290795391
Sierra Leone,1960,Protein,0.435783118,-0.151058782
Solomon Islands,1960,Protein,0.259675862,0.776910171
South Africa,1960,Protein,-0.083294061,-0.103406272
Spain,1960,Protein,-0.278311336,-0.067536218
Sri Lanka,1960,Protein,0.096133689,0.523561905
Sudan (former),1960,Protein,0.411053149,-0.371762285
Suriname,1960,Protein,-0.088143577,0.18921973
Swaziland,1960,Protein,0.724105907,-0.24929342
Sweden,1960,Protein,-0.50789251,0.062790158
Switzerland,1960,Protein,-0.423851038,0.000545569
Syrian Arab Republic,1960,Protein,-0.293898571,-0.284844392
Thailand,1960,Protein,0.207260972,0.584772134
Timor-Leste,1960,Protein,0.409495135,0.404311403
Togo,1960,Protein,0.787692536,-0.10351097
Trinidad and Tobago,1960,Protein,-0.047648484,0.190038278
Tunisia,1960,Protein,-0.27960131,-0.347540088
Turkey,1960,Protein,-0.356778288,-0.304711516
Uganda,1960,Protein,0.812163264,-0.13582197
United Arab Emirates,1960,Protein,-0.651095717,0.392153043
United Kingdom,1960,Protein,-0.412981567,-0.021145852
United Republic of Tanzania,1960,Protein,0.514198177,-0.036898966
United States of America,1960,Protein,-0.321395547,0.04897431
Uruguay,1960,Protein,-0.350664196,0.033665429
USSR,1960,Protein,-0.57411679,-0.237321726
Vanuatu,1960,Protein,-0.097663804,0.683120442
Venezuela (Bolivarian Republic of),1960,Protein,-0.127116068,0.241394257
Viet Nam,1960,Protein,0.376353968,0.155163262
Yemen,1960,Protein,0.109610962,-0.707074825
Yugoslav SFR,1960,Protein,-0.398997081,-0.147931762
Zambia,1960,Protein,0.52877537,-0.297213531
Zimbabwe,1960,Protein,0.720916237,-0.373698852
Albania,1970,Protein,-0.460731988,-0.421339023
Algeria,1970,Protein,-0.314409961,-0.283272588
Angola,1970,Protein,0.621366946,0.162902058
Antigua and Barbuda,1970,Protein,-0.389716971,0.305036668
Argentina,1970,Protein,-0.354173181,-0.052425614
Australia,1970,Protein,-0.373916371,0.017913368
Austria,1970,Protein,-0.393535505,0.042895266
Bahamas,1970,Protein,-0.131450744,0.053445203
Bangladesh,1970,Protein,0.153112065,-0.411303116
Barbados,1970,Protein,-0.084454277,0.12370818
Belgium-Luxembourg,1970,Protein,-0.412606231,0.03534038
Belize,1970,Protein,-0.238009885,0.31442596
Benin,1970,Protein,0.654936891,-0.063382719
Bermuda,1970,Protein,-0.393611948,0.154283428
Bolivia (Plurinational State of),1970,Protein,-0.092061676,0.031705896
Botswana,1970,Protein,0.404054024,-0.471048536
Brazil,1970,Protein,0.001144768,0.073935379
Brunei Darussalam,1970,Protein,-0.046643303,0.064275966
Bulgaria,1970,Protein,-0.480455036,-0.182507655
Burkina Faso,1970,Protein,0.697060738,-0.428847766
Burundi,1970,Protein,0.804760863,0.263285881
Côte d’Ivoire,1970,Protein,0.636670375,0.162405985
Cambodia,1970,Protein,0.538368616,0.34513618
Cameroon,1970,Protein,0.564528178,-0.026121523
Canada,1970,Protein,-0.343603973,0.018729638
Cape Verde,1970,Protein,0.285992207,0.309716294
Central African Republic,1970,Protein,0.945897708,0.118299247
Chad,1970,Protein,0.702042993,-0.439566397
Chile,1970,Protein,-0.322038174,-0.050396622
China,1970,Protein,0.087090366,-0.45803694
Colombia,1970,Protein,-0.023555038,0.142093563
Comoros,1970,Protein,0.604670189,0.563527982
Congo,1970,Protein,0.521659054,0.331929572
Costa Rica,1970,Protein,-0.018223494,0.264377469
Cuba,1970,Protein,-0.022107219,0.166801424
Cyprus,1970,Protein,-0.379480881,-0.146141619
Czechoslovakia,1970,Protein,-0.473896463,-0.027438598
Democratic People's Republic of Korea,1970,Protein,-0.193039994,-0.542981807
Denmark,1970,Protein,-0.524868648,0.059946351
Djibouti,1970,Protein,-0.095079536,-0.561953101
Dominica,1970,Protein,-0.23374458,0.438615262
Dominican Republic,1970,Protein,-0.028410003,0.192568498
Ecuador,1970,Protein,-0.00012815,0.203919334
Egypt,1970,Protein,-0.015003188,-0.405289452
El Salvador,1970,Protein,0.094472219,0.108266174
Ethiopia PDR,1970,Protein,0.388538394,-0.665761234
Fiji,1970,Protein,-0.058638741,0.332673989
Finland,1970,Protein,-0.549955077,0.064308758
France,1970,Protein,-0.394717775,0.02449905
French Polynesia,1970,Protein,-0.236859752,0.204227587
Gabon,1970,Protein,0.385862822,0.42217211
Gambia,1970,Protein,0.678895738,-0.324427852
Germany,1970,Protein,-0.436143539,0.038491185
Ghana,1970,Protein,0.563544448,0.094178368
Greece,1970,Protein,-0.375098899,-0.122664491
Grenada,1970,Protein,-0.161511206,0.282891987
Guatemala,1970,Protein,0.068561687,-0.143030816
Guinea,1970,Protein,0.71681708,0.306443844
Guinea-Bissau,1970,Protein,0.573458623,0.030005543
Guyana,1970,Protein,-0.165167577,0.216707606
Haiti,1970,Protein,0.348927731,0.146215276
Honduras,1970,Protein,0.185020284,0.331414541
Hungary,1970,Protein,-0.498124522,-0.050526519
Iceland,1970,Protein,-0.561338476,0.112256171
India,1970,Protein,0.208009052,-0.210593672
Indonesia,1970,Protein,0.431967995,0.386773609
Iran (Islamic Republic of),1970,Protein,-0.289238513,-0.199898336
Ireland,1970,Protein,-0.453994119,-0.043063013
Israel,1970,Protein,-0.341645359,-0.117806011
Italy,1970,Protein,-0.384142581,-0.054785068
Jamaica,1970,Protein,-0.077868541,0.179234975
Japan,1970,Protein,-0.199914049,-0.031058348
Jordan,1970,Protein,-0.314650118,-0.218511061
Kenya,1970,Protein,0.454990587,-0.145051782
Kiribati,1970,Protein,-0.174703001,0.56753724
Kuwait,1970,Protein,-0.244580028,-0.123833814
Lao People's Democratic Republic,1970,Protein,0.34953381,0.319427414
Lebanon,1970,Protein,-0.306053729,-0.114183685
Lesotho,1970,Protein,-0.058488271,-0.576263178
Liberia,1970,Protein,0.490413275,0.542687965
Libya,1970,Protein,-0.303066878,-0.148222534
Madagascar,1970,Protein,0.319898348,0.248106909
Malawi,1970,Protein,0.493340268,-0.175285338
Malaysia,1970,Protein,0.054880369,0.150434966
Maldives,1970,Protein,0.181559585,0.713996806
Mali,1970,Protein,0.588471603,-0.251515651
Malta,1970,Protein,-0.286039432,-0.016788924
Mauritania,1970,Protein,0.429265209,-0.747137588
Mauritius,1970,Protein,-0.01104315,-0.129948059
Mexico,1970,Protein,-0.036083876,-0.036772984
Mongolia,1970,Protein,-0.312226669,-0.827991707
Morocco,1970,Protein,-0.28961557,-0.361833834
Mozambique,1970,Protein,0.540661438,-0.011106295
Myanmar,1970,Protein,0.29958107,-0.227768103
Namibia,1970,Protein,0.578935219,-0.74601853
Nepal,1970,Protein,0.234355375,-0.469495996
Netherlands,1970,Protein,-0.44169071,-0.006749767
New Caledonia,1970,Protein,-0.13740351,0.344413441
New Zealand,1970,Protein,-0.431786647,0.062361594
Nicaragua,1970,Protein,0.040538932,0.18090986
Niger,1970,Protein,0.51489709,-0.549078948
Nigeria,1970,Protein,0.554971746,-0.249298493
Norway,1970,Protein,-0.509201823,0.074878643
Pakistan,1970,Protein,0.035980301,-0.367098667
Panama,1970,Protein,-0.039800789,0.177374148
Paraguay,1970,Protein,0.182272528,0.087347592
Peru,1970,Protein,-0.142430085,0.067162835
Philippines,1970,Protein,0.171660513,0.28732128
Poland,1970,Protein,-0.618384055,-0.039954773
Portugal,1970,Protein,-0.313390246,-0.077439541
Republic of Korea,1970,Protein,-0.105904611,-0.657914158
Romania,1970,Protein,-0.400163318,-0.174928865
Rwanda,1970,Protein,0.917629149,0.218604335
Saint Kitts and Nevis,1970,Protein,-0.038473918,0.338581443
Saint Lucia,1970,Protein,-0.054003692,0.322443595
Saint Vincent and the Grenadines,1970,Protein,-0.075789225,0.367093838
Samoa,1970,Protein,-0.124444086,0.792296757
Sao Tome and Principe,1970,Protein,0.249002098,0.385597279
Saudi Arabia,1970,Protein,-0.19219664,-0.326904119
Senegal,1970,Protein,0.32333476,-0.262892931
Seychelles,1970,Protein,-0.087290155,0.207862846
Sierra Leone,1970,Protein,0.420103949,-0.102354531
Solomon Islands,1970,Protein,0.224438627,0.734193482
South Africa,1970,Protein,-0.089681771,-0.092062817
Spain,1970,Protein,-0.334927103,-0.078796705
Sri Lanka,1970,Protein,0.083268551,0.439530414
Sudan (former),1970,Protein,0.36083711,-0.360986669
Suriname,1970,Protein,-0.164739102,0.252301961
Swaziland,1970,Protein,0.581822988,-0.345627939
Sweden,1970,Protein,-0.485824447,0.064142004
Switzerland,1970,Protein,-0.461763445,0.036645711
Syrian Arab Republic,1970,Protein,-0.267882897,-0.254192465
Thailand,1970,Protein,0.163086076,0.550154228
Timor-Leste,1970,Protein,0.392094107,0.348710581
Togo,1970,Protein,0.766846578,-0.139112229
Trinidad and Tobago,1970,Protein,-0.081946303,0.169313045
Tunisia,1970,Protein,-0.316778193,-0.357158529
Turkey,1970,Protein,-0.384760447,-0.273157809
Uganda,1970,Protein,0.824425278,-0.131161387
United Arab Emirates,1970,Protein,-0.231286878,0.008553244
United Kingdom,1970,Protein,-0.379790159,-0.009391125
United Republic of Tanzania,1970,Protein,0.42512367,-0.06363624
United States of America,1970,Protein,-0.325463161,0.020024714
Uruguay,1970,Protein,-0.332725271,-0.01110945
USSR,1970,Protein,-0.553874423,-0.193433211
Vanuatu,1970,Protein,-0.071642619,0.609863514
Venezuela (Bolivarian Republic of),1970,Protein,-0.127185366,0.138839266
Viet Nam,1970,Protein,0.294844329,0.092489884
Yemen,1970,Protein,0.007332703,-0.445497315
Yugoslav SFR,1970,Protein,-0.350150492,-0.079678653
Zambia,1970,Protein,0.515228515,-0.30402481
Zimbabwe,1970,Protein,0.713725194,-0.388860955
Albania,1980,Protein,-0.500850033,-0.288139133
Algeria,1980,Protein,-0.333418894,-0.230813645
Angola,1980,Protein,0.60263874,0.177343514
Antigua and Barbuda,1980,Protein,-0.28269942,0.198979636
Argentina,1980,Protein,-0.382061154,-0.039721423
Australia,1980,Protein,-0.337429791,0.035427074
Austria,1980,Protein,-0.39829362,0.032824266
Bahamas,1980,Protein,-0.181049451,0.05578586
Bangladesh,1980,Protein,0.096248665,-0.397655926
Barbados,1980,Protein,-0.136456423,0.055605296
Belgium-Luxembourg,1980,Protein,-0.419760697,0.019233795
Belize,1980,Protein,-0.20885703,0.332828341
Benin,1980,Protein,0.552213104,-0.076941322
Bermuda,1980,Protein,-0.435539956,0.22351374
Bolivia (Plurinational State of),1980,Protein,-0.098480654,0.03876182
Botswana,1980,Protein,0.204786595,-0.316216246
Brazil,1980,Protein,-0.064084118,0.074431253
Brunei Darussalam,1980,Protein,-0.08685991,0.026230516
Bulgaria,1980,Protein,-0.434417219,-0.133684255
Burkina Faso,1980,Protein,0.63312228,-0.423989206
Burundi,1980,Protein,0.789116677,0.239497832
Côte d’Ivoire,1980,Protein,0.532189984,0.151538375
Cambodia,1980,Protein,0.574892329,0.413046245
Cameroon,1980,Protein,0.475939984,0.010910992
Canada,1980,Protein,-0.32696284,-0.005217377
Cape Verde,1980,Protein,0.219120569,0.127364217
Central African Republic,1980,Protein,0.902676654,0.083778051
Chad,1980,Protein,0.691274762,-0.356759611
Chile,1980,Protein,-0.310546696,-0.06094347
China,1980,Protein,0.026262403,-0.258916958
Colombia,1980,Protein,-0.042961942,0.134590646
Comoros,1980,Protein,0.567261169,0.519859061
Congo,1980,Protein,0.473255267,0.33756475
Costa Rica,1980,Protein,-0.079116024,0.215898127
Cuba,1980,Protein,-0.05758637,0.144634913
Cyprus,1980,Protein,-0.323904953,-0.118957129
Czechoslovakia,1980,Protein,-0.464504136,-0.029914105
Democratic People's Republic of Korea,1980,Protein,-0.222552316,-0.4586432
Denmark,1980,Protein,-0.463912991,0.055771505
Djibouti,1980,Protein,-0.065474097,-0.257358107
Dominica,1980,Protein,-0.184735026,0.363828288
Dominican Republic,1980,Protein,-0.070938478,0.201123747
Ecuador,1980,Protein,-0.112032171,0.209909908
Egypt,1980,Protein,-0.072945915,-0.366588507
El Salvador,1980,Protein,0.100513883,0.041954006
Ethiopia PDR,1980,Protein,0.318623103,-0.661575013
Fiji,1980,Protein,-0.055248702,0.406895954
Finland,1980,Protein,-0.521280636,0.047427081
France,1980,Protein,-0.343741191,0.022399633
French Polynesia,1980,Protein,-0.219969228,0.242027041
Gabon,1980,Protein,0.207275868,0.396348981
Gambia,1980,Protein,0.566096221,-0.363547125
Germany,1980,Protein,-0.421597696,0.035601322
Ghana,1980,Protein,0.714084751,0.115973749
Greece,1980,Protein,-0.417459879,-0.098024145
Grenada,1980,Protein,-0.175122003,0.314293511
Guatemala,1980,Protein,-0.033401955,-0.159894327
Guinea,1980,Protein,0.63614576,0.298739259
Guinea-Bissau,1980,Protein,0.659063425,0.013994054
Guyana,1980,Protein,-0.061401794,0.484739933
Haiti,1980,Protein,0.373657292,0.12416606
Honduras,1980,Protein,-0.003107793,0.406469015
Hungary,1980,Protein,-0.47619667,-0.048272289
Iceland,1980,Protein,-0.520752497,0.116018992
India,1980,Protein,0.149706502,-0.174358093
Indonesia,1980,Protein,0.32710205,0.229956907
Iran (Islamic Republic of),1980,Protein,-0.374696658,-0.234231948
Ireland,1980,Protein,-0.407346912,-0.030673777
Israel,1980,Protein,-0.429792731,-0.163939473
Italy,1980,Protein,-0.39896611,-0.04442176
Jamaica,1980,Protein,-0.024544863,0.204115055
Japan,1980,Protein,-0.226451696,-0.01027794
Jordan,1980,Protein,-0.298588267,-0.175051148
Kenya,1980,Protein,0.424938138,-0.112756256
Kiribati,1980,Protein,-0.065417988,0.749777012
Kuwait,1980,Protein,-0.261541752,-0.154357719
Lao People's Democratic Republic,1980,Protein,0.37415861,0.219898767
Lebanon,1980,Protein,-0.321631217,-0.137302373
Lesotho,1980,Protein,-0.070566048,-0.533442207
Liberia,1980,Protein,0.409444166,0.489442465
Libya,1980,Protein,-0.285610062,-0.17019746
Madagascar,1980,Protein,0.302396007,0.268218693
Malawi,1980,Protein,0.484652173,-0.150475222
Malaysia,1980,Protein,0.044838834,0.127997722
Maldives,1980,Protein,-0.042085544,0.509548109
Mali,1980,Protein,0.430470098,-0.31401516
Malta,1980,Protein,-0.290898553,-0.019810077
Mauritania,1980,Protein,0.215518564,-0.604997522
Mauritius,1980,Protein,-0.084132153,-0.050844683
Mexico,1980,Protein,-0.069630539,-0.041349418
Mongolia,1980,Protein,-0.310767747,-0.808734768
Morocco,1980,Protein,-0.351195225,-0.324892921
Mozambique,1980,Protein,0.459068182,0.0314763
Myanmar,1980,Protein,0.298317607,-0.222966659
Namibia,1980,Protein,0.573514993,-0.734967003
Nepal,1980,Protein,0.211250226,-0.386650164
Netherlands,1980,Protein,-0.411965343,-0.031574353
New Caledonia,1980,Protein,-0.161179955,0.340611226
New Zealand,1980,Protein,-0.366440964,0.038997029
Nicaragua,1980,Protein,0.132282775,0.065337328
Niger,1980,Protein,0.417020357,-0.498015838
Nigeria,1980,Protein,0.48060261,-0.239302767
Norway,1980,Protein,-0.497754485,0.063060669
Pakistan,1980,Protein,0.000933088,-0.333794143
Panama,1980,Protein,-0.055552218,0.140592209
Paraguay,1980,Protein,0.163560557,0.067837802
Peru,1980,Protein,-0.083889756,0.031137758
Philippines,1980,Protein,0.211313636,0.364209921
Poland,1980,Protein,-0.614411696,-0.042809528
Portugal,1980,Protein,-0.360715736,-0.048363177
Republic of Korea,1980,Protein,-0.225901089,-0.528572086
Romania,1980,Protein,-0.39649075,-0.173656086
Rwanda,1980,Protein,0.878499667,0.212959903
Saint Kitts and Nevis,1980,Protein,-0.089817202,0.10841483
Saint Lucia,1980,Protein,-0.076808209,0.254230867
Saint Vincent and the Grenadines,1980,Protein,-0.017299703,0.281826862
Samoa,1980,Protein,-0.087706421,0.771396271
Sao Tome and Principe,1980,Protein,0.356760871,0.531087537
Saudi Arabia,1980,Protein,-0.197020351,-0.176058539
Senegal,1980,Protein,0.296311115,-0.296370457
Seychelles,1980,Protein,-0.095784926,0.096264644
Sierra Leone,1980,Protein,0.381384968,-0.102585453
Solomon Islands,1980,Protein,0.111339154,0.659593212
South Africa,1980,Protein,-0.155530823,-0.074892481
Spain,1980,Protein,-0.389340992,-0.077580708
Sri Lanka,1980,Protein,0.150669009,0.331051708
Sudan (former),1980,Protein,0.339278827,-0.359574645
Suriname,1980,Protein,-0.146787518,0.200892933
Swaziland,1980,Protein,0.192511826,-0.132926688
Sweden,1980,Protein,-0.470657665,0.03998283
Switzerland,1980,Protein,-0.438077698,0.028230986
Syrian Arab Republic,1980,Protein,-0.293649243,-0.231503414
Thailand,1980,Protein,0.135064174,0.465164755
Timor-Leste,1980,Protein,0.323690549,0.396125213
Togo,1980,Protein,0.618192971,-0.124560735
Trinidad and Tobago,1980,Protein,-0.13278327,0.106986136
Tunisia,1980,Protein,-0.322213854,-0.312967182
Turkey,1980,Protein,-0.364172468,-0.272129112
Uganda,1980,Protein,0.847312452,-0.075786444
United Arab Emirates,1980,Protein,-0.226580334,-0.108021593
United Kingdom,1980,Protein,-0.352902338,-0.00153245
United Republic of Tanzania,1980,Protein,0.490470012,-0.068352967
United States of America,1980,Protein,-0.362080029,0.038661133
Uruguay,1980,Protein,-0.33904978,-0.034837709
USSR,1980,Protein,-0.517319932,-0.178982745
Vanuatu,1980,Protein,0.00725235,0.659691826
Venezuela (Bolivarian Republic of),1980,Protein,-0.111717902,0.111974231
Viet Nam,1980,Protein,0.335360858,0.186595114
Yemen,1980,Protein,-0.056021766,-0.291535123
Yugoslav SFR,1980,Protein,-0.398556395,-0.090826606
Zambia,1980,Protein,0.525708974,-0.291391437
Zimbabwe,1980,Protein,0.757568002,-0.33458026
Albania,1990,Protein,-0.43035218,-0.128529076
Algeria,1990,Protein,-0.320852695,-0.191922571
Angola,1990,Protein,0.638406224,0.177029451
Antigua and Barbuda,1990,Protein,-0.329920822,0.207261242
Argentina,1990,Protein,-0.379537412,-0.015781483
Australia,1990,Protein,-0.315419906,0.029011094
Austria,1990,Protein,-0.373055948,0.023731549
Bahamas,1990,Protein,-0.24486495,0.06055193
Bangladesh,1990,Protein,0.078246419,-0.481645632
Barbados,1990,Protein,-0.159594892,0.037377146
Belgium-Luxembourg,1990,Protein,-0.412161336,0.020392762
Belize,1990,Protein,-0.148514304,0.208754574
Benin,1990,Protein,0.605590709,-0.128103031
Bermuda,1990,Protein,-0.341502784,0.277039511
Bolivia (Plurinational State of),1990,Protein,-0.101669671,0.037342446
Botswana,1990,Protein,0.017886867,-0.110676764
Brazil,1990,Protein,-0.089040984,0.075662931
Brunei Darussalam,1990,Protein,-0.138191364,0.020008927
Bulgaria,1990,Protein,-0.3889833,-0.084044029
Burkina Faso,1990,Protein,0.607929758,-0.469695332
Burundi,1990,Protein,0.772762572,0.259612939
Côte d’Ivoire,1990,Protein,0.420020419,0.131616061
Cambodia,1990,Protein,0.483518988,0.531835496
Cameroon,1990,Protein,0.419575438,-0.015262149
Canada,1990,Protein,-0.277879676,-0.025861014
Cape Verde,1990,Protein,0.074763957,0.044083463
Central African Republic,1990,Protein,0.892115986,0.083652296
Chad,1990,Protein,0.709529443,-0.372559036
Chile,1990,Protein,-0.293670197,-0.054175048
China,1990,Protein,-0.108096643,-0.173129236
Colombia,1990,Protein,-0.018881886,0.111888454
Comoros,1990,Protein,0.487241752,0.411420919
Congo,1990,Protein,0.256360579,0.357710097
Costa Rica,1990,Protein,-0.122690596,0.214345884
Cuba,1990,Protein,0.028195998,0.103238146
Cyprus,1990,Protein,-0.327751851,-0.056768687
Czechoslovakia,1990,Protein,-0.365677732,-0.001086014
Democratic People's Republic of Korea,1990,Protein,-0.20174033,-0.504057846
Denmark,1990,Protein,-0.483741811,0.024485798
Djibouti,1990,Protein,0.025910968,-0.609001308
Dominica,1990,Protein,-0.17498675,0.293202734
Dominican Republic,1990,Protein,-0.053064644,0.182679721
Ecuador,1990,Protein,-0.197775867,0.202311624
Egypt,1990,Protein,-0.091251543,-0.311282998
El Salvador,1990,Protein,0.086008229,0.109602319
Ethiopia PDR,1990,Protein,0.294001013,-0.56251278
Fiji,1990,Protein,-0.068483683,0.184944194
Finland,1990,Protein,-0.511786442,0.020290566
France,1990,Protein,-0.343753897,0.006564308
French Polynesia,1990,Protein,-0.22487823,0.167881462
Gabon,1990,Protein,0.240028632,0.335750554
Gambia,1990,Protein,0.42886386,-0.387969701
Germany,1990,Protein,-0.428408222,0.027250071
Ghana,1990,Protein,0.655322187,0.129199381
Greece,1990,Protein,-0.402656938,-0.073640949
Grenada,1990,Protein,-0.164314369,0.241731759
Guatemala,1990,Protein,-0.063808828,-0.09720505
Guinea,1990,Protein,0.537764714,0.313817821
Guinea-Bissau,1990,Protein,0.563477897,0.085461355
Guyana,1990,Protein,-0.063702614,0.229249493
Haiti,1990,Protein,0.255046564,0.141975678
Honduras,1990,Protein,-0.10427649,0.231222256
Hungary,1990,Protein,-0.389527876,-0.003968746
Iceland,1990,Protein,-0.485195666,0.096153796
India,1990,Protein,0.125607435,-0.17115957
Indonesia,1990,Protein,0.146397787,0.126843736
Iran (Islamic Republic of),1990,Protein,-0.380917639,-0.232974315
Ireland,1990,Protein,-0.370861388,-0.006119716
Israel,1990,Protein,-0.291562594,-0.098594275
Italy,1990,Protein,-0.378838997,-0.033532147
Jamaica,1990,Protein,-0.072394809,0.181408157
Japan,1990,Protein,-0.247866899,0.033122229
Jordan,1990,Protein,-0.296835562,-0.180903517
Kenya,1990,Protein,0.35988973,-0.13544247
Kiribati,1990,Protein,-0.139279608,0.588581851
Kuwait,1990,Protein,-0.229969563,-0.091067414
Lao People's Democratic Republic,1990,Protein,0.364612408,0.137536824
Lebanon,1990,Protein,-0.338597321,-0.128994765
Lesotho,1990,Protein,-0.069216551,-0.556624951
Liberia,1990,Protein,0.401398774,0.432654185
Libya,1990,Protein,-0.357586909,-0.227977258
Madagascar,1990,Protein,0.258762481,0.249143565
Malawi,1990,Protein,0.404019896,-0.137124839
Malaysia,1990,Protein,-0.010631765,0.060195249
Maldives,1990,Protein,-0.130402395,0.125666252
Mali,1990,Protein,0.329753798,-0.270305306
Malta,1990,Protein,-0.298996922,-0.033772362
Mauritania,1990,Protein,0.11983875,-0.63364171
Mauritius,1990,Protein,-0.131199433,-0.037002605
Mexico,1990,Protein,-0.111817215,-0.036408419
Mongolia,1990,Protein,-0.632322325,-0.590121594
Morocco,1990,Protein,-0.331448224,-0.264895736
Mozambique,1990,Protein,0.52781011,-0.053139411
Myanmar,1990,Protein,0.273268632,-0.253229924
Namibia,1990,Protein,0.125971681,-0.340949996
Nepal,1990,Protein,0.142567004,-0.229411622
Netherlands,1990,Protein,-0.44923504,-0.01829736
New Caledonia,1990,Protein,-0.223752497,0.198336914
New Zealand,1990,Protein,-0.34588913,-0.029350076
Nicaragua,1990,Protein,0.081593062,0.145669002
Niger,1990,Protein,0.350113212,-0.4536501
Nigeria,1990,Protein,0.540996887,-0.200343678
Norway,1990,Protein,-0.481650056,0.051503449
Pakistan,1990,Protein,-0.043318129,-0.354948618
Panama,1990,Protein,-0.059308126,0.095993484
Paraguay,1990,Protein,0.098761736,0.019093664
Peru,1990,Protein,-0.059527933,-0.025124116
Philippines,1990,Protein,0.061711182,0.213133765
Poland,1990,Protein,-0.49454797,-0.018506062
Portugal,1990,Protein,-0.351893495,0.003584764
Republic of Korea,1990,Protein,-0.207571882,-0.316982726
Romania,1990,Protein,-0.365428702,-0.099691385
Rwanda,1990,Protein,0.731899569,0.162877638
Saint Kitts and Nevis,1990,Protein,-0.145020962,0.104381581
Saint Lucia,1990,Protein,-0.128723295,0.223056544
Saint Vincent and the Grenadines,1990,Protein,-0.046546257,0.256048335
Samoa,1990,Protein,-0.125076191,0.68305916
Sao Tome and Principe,1990,Protein,0.353643891,0.554772918
Saudi Arabia,1990,Protein,-0.176123245,-0.154163372
Senegal,1990,Protein,0.26816765,-0.301037755
Seychelles,1990,Protein,-0.117597312,0.016397215
Sierra Leone,1990,Protein,0.388095833,-0.10817224
Solomon Islands,1990,Protein,0.113086926,0.655292132
South Africa,1990,Protein,-0.141571043,-0.098384432
Spain,1990,Protein,-0.383582332,-0.062370709
Sri Lanka,1990,Protein,0.092891627,-0.005849793
Sudan (former),1990,Protein,0.258697775,-0.394272066
Suriname,1990,Protein,-0.125778232,0.127450274
Swaziland,1990,Protein,0.071734244,-0.064237492
Sweden,1990,Protein,-0.396684561,0.030366571
Switzerland,1990,Protein,-0.421687512,0.007529618
Syrian Arab Republic,1990,Protein,-0.428997081,-0.249542613
Thailand,1990,Protein,0.058219294,0.271336823
Timor-Leste,1990,Protein,0.353553653,0.37020542
Togo,1990,Protein,0.580356457,-0.083240691
Trinidad and Tobago,1990,Protein,-0.131784656,0.080163335
Tunisia,1990,Protein,-0.310786274,-0.235356195
Turkey,1990,Protein,-0.373596252,-0.253579339
Uganda,1990,Protein,0.767921168,-0.091377334
United Arab Emirates,1990,Protein,-0.226629667,-0.198499304
United Kingdom,1990,Protein,-0.352484145,-0.000768349
United Republic of Tanzania,1990,Protein,0.475221274,-0.066588157
United States of America,1990,Protein,-0.415528925,0.047015648
