Year,GlobalMean,Measurement,FoodGroup,Unit
1984,42.90131579,Calories,Vegetables,kcal/capita/day
1984,0.067105263,Fat,Alcoholic beverages,g/capita/day
1984,34.06842105,Fat,Animal products,g/capita/day
1984,0.530263158,Fat,Fruits,g/capita/day
1984,6.014473684,Fat,Grains,g/capita/day
1984,0.033552632,Fat,Miscellaneous,g/capita/day
1984,28.49013158,Fat,Oils,g/capita/day
1984,0.314473684,Fat,Pulses,g/capita/day
1984,0.653289474,Fat,Spices & stimulants,g/capita/day
1984,0.310526316,Fat,Starchy roots,g/capita/day
1984,0.010526316,Fat,Sweeteners,g/capita/day
1984,0.346052632,Fat,Vegetables,g/capita/day
1984,126.7664023,Food Weight,Alcoholic beverages,g/capita/day
1984,448.4030281,Food Weight,Animal products,g/capita/day
1984,187.6369863,Food Weight,Fruits,g/capita/day
1984,345.8201154,Food Weight,Grains,g/capita/day
1984,0,Food Weight,Miscellaneous,g/capita/day
1984,56.46359048,Food Weight,Oils,g/capita/day
1984,17.65501082,Food Weight,Pulses,g/capita/day
1984,9.599855804,Food Weight,Spices & stimulants,g/capita/day
1984,203.8067772,Food Weight,Starchy roots,g/capita/day
1984,82.99026676,Food Weight,Sweeteners,g/capita/day
1984,174.2934391,Food Weight,Vegetables,g/capita/day
1984,0.719736842,Protein,Alcoholic beverages,g/capita/day
1984,29.95921053,Protein,Animal products,g/capita/day
1984,1.078947368,Protein,Fruits,g/capita/day
1984,26.92763158,Protein,Grains,g/capita/day
1984,0.143421053,Protein,Miscellaneous,g/capita/day
1984,1.817763158,Protein,Oils,g/capita/day
1984,3.855921053,Protein,Pulses,g/capita/day
1984,0.714473684,Protein,Spices & stimulants,g/capita/day
1984,2.584868421,Protein,Starchy roots,g/capita/day
1984,0.025657895,Protein,Sweeteners,g/capita/day
1984,2.133552632,Protein,Vegetables,g/capita/day
1985,91.73684211,Calories,Alcoholic beverages,kcal/capita/day
1985,479.6184211,Calories,Animal products,kcal/capita/day
1985,93.75,Calories,Fruits,kcal/capita/day
1985,1059.671053,Calories,Grains,kcal/capita/day
1985,3.848684211,Calories,Miscellaneous,kcal/capita/day
1985,270.0394737,Calories,Oils,kcal/capita/day
1985,60.09210526,Calories,Pulses,kcal/capita/day
1985,13.54605263,Calories,Spices & stimulants,kcal/capita/day
1985,175.4868421,Calories,Starchy roots,kcal/capita/day
1985,273.7960526,Calories,Sweeteners,kcal/capita/day
1985,43.07894737,Calories,Vegetables,kcal/capita/day
1985,0.069736842,Fat,Alcoholic beverages,g/capita/day
1985,34.28815789,Fat,Animal products,g/capita/day
1985,0.529605263,Fat,Fruits,g/capita/day
1985,6.095394737,Fat,Grains,g/capita/day
1985,0.036842105,Fat,Miscellaneous,g/capita/day
1985,28.60723684,Fat,Oils,g/capita/day
1985,0.307236842,Fat,Pulses,g/capita/day
1985,0.697368421,Fat,Spices & stimulants,g/capita/day
1985,0.301973684,Fat,Starchy roots,g/capita/day
1985,0.009210526,Fat,Sweeteners,g/capita/day
1985,0.352631579,Fat,Vegetables,g/capita/day
1985,127.4369142,Food Weight,Alcoholic beverages,g/capita/day
1985,452.204398,Food Weight,Animal products,g/capita/day
1985,186.4798125,Food Weight,Fruits,g/capita/day
1985,349.3439077,Food Weight,Grains,g/capita/day
1985,0,Food Weight,Miscellaneous,g/capita/day
1985,56.60237924,Food Weight,Oils,g/capita/day
1985,17.73251622,Food Weight,Pulses,g/capita/day
1985,9.657534246,Food Weight,Spices & stimulants,g/capita/day
1985,201.5663302,Food Weight,Starchy roots,g/capita/day
1985,82.86589762,Food Weight,Sweeteners,g/capita/day
1985,176.1373468,Food Weight,Vegetables,g/capita/day
1985,0.722368421,Protein,Alcoholic beverages,g/capita/day
1985,30.29210526,Protein,Animal products,g/capita/day
1985,1.074342105,Protein,Fruits,g/capita/day
1985,27.24605263,Protein,Grains,g/capita/day
1985,0.148026316,Protein,Miscellaneous,g/capita/day
1985,1.864473684,Protein,Oils,g/capita/day
1985,3.870394737,Protein,Pulses,g/capita/day
1985,0.709868421,Protein,Spices & stimulants,g/capita/day
1985,2.5625,Protein,Starchy roots,g/capita/day
1985,0.025657895,Protein,Sweeteners,g/capita/day
1985,2.125,Protein,Vegetables,g/capita/day
1986,89.92763158,Calories,Alcoholic beverages,kcal/capita/day
1986,474.7894737,Calories,Animal products,kcal/capita/day
1986,93.66447368,Calories,Fruits,kcal/capita/day
1986,1063.552632,Calories,Grains,kcal/capita/day
1986,4.065789474,Calories,Miscellaneous,kcal/capita/day
1986,276.7565789,Calories,Oils,kcal/capita/day
1986,60.71710526,Calories,Pulses,kcal/capita/day
1986,13.5,Calories,Spices & stimulants,kcal/capita/day
1986,176.4934211,Calories,Starchy roots,kcal/capita/day
1986,277.6513158,Calories,Sweeteners,kcal/capita/day
1986,43.42105263,Calories,Vegetables,kcal/capita/day
1986,0.061184211,Fat,Alcoholic beverages,g/capita/day
1986,33.98552632,Fat,Animal products,g/capita/day
1986,0.540789474,Fat,Fruits,g/capita/day
1986,6.139473684,Fat,Grains,g/capita/day
1986,0.035526316,Fat,Miscellaneous,g/capita/day
1986,29.37697368,Fat,Oils,g/capita/day
1986,0.314473684,Fat,Pulses,g/capita/day
1986,0.680921053,Fat,Spices & stimulants,g/capita/day
1986,0.300657895,Fat,Starchy roots,g/capita/day
1986,0.008552632,Fat,Sweeteners,g/capita/day
1986,0.351973684,Fat,Vegetables,g/capita/day
1986,125.1171593,Food Weight,Alcoholic beverages,g/capita/day
1986,447.5018024,Food Weight,Animal products,g/capita/day
1986,187.4062725,Food Weight,Fruits,g/capita/day
1986,349.7909156,Food Weight,Grains,g/capita/day
1986,0,Food Weight,Miscellaneous,g/capita/day
1986,57.52343187,Food Weight,Oils,g/capita/day
1986,17.93078587,Food Weight,Pulses,g/capita/day
1986,9.369142033,Food Weight,Spices & stimulants,g/capita/day
1986,202.9397981,Food Weight,Starchy roots,g/capita/day
1986,83.83922134,Food Weight,Sweeteners,g/capita/day
1986,176.7321557,Food Weight,Vegetables,g/capita/day
1986,0.717763158,Protein,Alcoholic beverages,g/capita/day
1986,30.14407895,Protein,Animal products,g/capita/day
1986,1.066447368,Protein,Fruits,g/capita/day
1986,27.34605263,Protein,Grains,g/capita/day
1986,0.155263158,Protein,Miscellaneous,g/capita/day
1986,1.878947368,Protein,Oils,g/capita/day
1986,3.916447368,Protein,Pulses,g/capita/day
1986,0.692763158,Protein,Spices & stimulants,g/capita/day
1986,2.581578947,Protein,Starchy roots,g/capita/day
1986,0.025,Protein,Sweeteners,g/capita/day
1986,2.132236842,Protein,Vegetables,g/capita/day
1987,89.55263158,Calories,Alcoholic beverages,kcal/capita/day
1987,479.5065789,Calories,Animal products,kcal/capita/day
1987,95.49342105,Calories,Fruits,kcal/capita/day
1987,1063.164474,Calories,Grains,kcal/capita/day
1987,4.085526316,Calories,Miscellaneous,kcal/capita/day
1987,278.2171053,Calories,Oils,kcal/capita/day
1987,61.82894737,Calories,Pulses,kcal/capita/day
1987,13.54605263,Calories,Spices & stimulants,kcal/capita/day
1987,174.4210526,Calories,Starchy roots,kcal/capita/day
1987,277.6381579,Calories,Sweeteners,kcal/capita/day
1987,43.96052632,Calories,Vegetables,kcal/capita/day
1987,0.063815789,Fat,Alcoholic beverages,g/capita/day
1987,34.275,Fat,Animal products,g/capita/day
1987,0.541447368,Fat,Fruits,g/capita/day
1987,6.113157895,Fat,Grains,g/capita/day
1987,0.0375,Fat,Miscellaneous,g/capita/day
1987,29.47368421,Fat,Oils,g/capita/day
1987,0.323684211,Fat,Pulses,g/capita/day
1987,0.684868421,Fat,Spices & stimulants,g/capita/day
1987,0.297368421,Fat,Starchy roots,g/capita/day
1987,0.007894737,Fat,Sweeteners,g/capita/day
1987,0.354605263,Fat,Vegetables,g/capita/day
1987,125.7498198,Food Weight,Alcoholic beverages,g/capita/day
1987,453.8374189,Food Weight,Animal products,g/capita/day
1987,196.333814,Food Weight,Fruits,g/capita/day
1987,350.1441961,Food Weight,Grains,g/capita/day
1987,0,Food Weight,Miscellaneous,g/capita/day
1987,57.5630858,Food Weight,Oils,g/capita/day
1987,18.21196828,Food Weight,Pulses,g/capita/day
1987,9.632299928,Food Weight,Spices & stimulants,g/capita/day
1987,200.2685652,Food Weight,Starchy roots,g/capita/day
1987,83.56885364,Food Weight,Sweeteners,g/capita/day
1987,178.4516943,Food Weight,Vegetables,g/capita/day
1987,0.727631579,Protein,Alcoholic beverages,g/capita/day
1987,30.43026316,Protein,Animal products,g/capita/day
1987,1.101315789,Protein,Fruits,g/capita/day
1987,27.43947368,Protein,Grains,g/capita/day
1987,0.157894737,Protein,Miscellaneous,g/capita/day
1987,1.942105263,Protein,Oils,g/capita/day
1987,3.9875,Protein,Pulses,g/capita/day
1987,0.704605263,Protein,Spices & stimulants,g/capita/day
1987,2.553289474,Protein,Starchy roots,g/capita/day
1987,0.022368421,Protein,Sweeteners,g/capita/day
1987,2.161842105,Protein,Vegetables,g/capita/day
1988,89.93421053,Calories,Alcoholic beverages,kcal/capita/day
1988,477.2368421,Calories,Animal products,kcal/capita/day
1988,97.36184211,Calories,Fruits,kcal/capita/day
1988,1071.302632,Calories,Grains,kcal/capita/day
1988,3.703947368,Calories,Miscellaneous,kcal/capita/day
1988,285.1184211,Calories,Oils,kcal/capita/day
1988,61.30263158,Calories,Pulses,kcal/capita/day
1988,13.96052632,Calories,Spices & stimulants,kcal/capita/day
1988,175.4539474,Calories,Starchy roots,kcal/capita/day
1988,275.8157895,Calories,Sweeteners,kcal/capita/day
1988,44.30263158,Calories,Vegetables,kcal/capita/day
1988,0.063157895,Fat,Alcoholic beverages,g/capita/day
1988,34.15197368,Fat,Animal products,g/capita/day
1988,0.544736842,Fat,Fruits,g/capita/day
1988,6.2,Fat,Grains,g/capita/day
1988,0.032894737,Fat,Miscellaneous,g/capita/day
1988,30.25723684,Fat,Oils,g/capita/day
1988,0.315131579,Fat,Pulses,g/capita/day
1988,0.703289474,Fat,Spices & stimulants,g/capita/day
1988,0.305263158,Fat,Starchy roots,g/capita/day
1988,0.008552632,Fat,Sweeteners,g/capita/day
1988,0.357894737,Fat,Vegetables,g/capita/day
1988,125.3550829,Food Weight,Alcoholic beverages,g/capita/day
1988,451.6258111,Food Weight,Animal products,g/capita/day
1988,201.0886806,Food Weight,Fruits,g/capita/day
1988,352.2710887,Food Weight,Grains,g/capita/day
1988,0,Food Weight,Miscellaneous,g/capita/day
1988,59.23035328,Food Weight,Oils,g/capita/day
1988,18.08038933,Food Weight,Pulses,g/capita/day
1988,9.738644556,Food Weight,Spices & stimulants,g/capita/day
1988,201.0688536,Food Weight,Starchy roots,g/capita/day
1988,83.00108147,Food Weight,Sweeteners,g/capita/day
1988,178.2065609,Food Weight,Vegetables,g/capita/day
1988,0.729605263,Protein,Alcoholic beverages,g/capita/day
1988,30.36578947,Protein,Animal products,g/capita/day
1988,1.116447368,Protein,Fruits,g/capita/day
1988,27.66907895,Protein,Grains,g/capita/day
1988,0.138157895,Protein,Miscellaneous,g/capita/day
1988,1.935526316,Protein,Oils,g/capita/day
1988,3.956578947,Protein,Pulses,g/capita/day
1988,0.726315789,Protein,Spices & stimulants,g/capita/day
1988,2.555921053,Protein,Starchy roots,g/capita/day
1988,0.019736842,Protein,Sweeteners,g/capita/day
1988,2.161184211,Protein,Vegetables,g/capita/day
1989,90.60526316,Calories,Alcoholic beverages,kcal/capita/day
1989,474.2039474,Calories,Animal products,kcal/capita/day
1989,97.79605263,Calories,Fruits,kcal/capita/day
1989,1070.763158,Calories,Grains,kcal/capita/day
1989,3.914473684,Calories,Miscellaneous,kcal/capita/day
1989,286,Calories,Oils,kcal/capita/day
1989,60.36184211,Calories,Pulses,kcal/capita/day
1989,14.32894737,Calories,Spices & stimulants,kcal/capita/day
1989,172.8223684,Calories,Starchy roots,kcal/capita/day
1989,276.0723684,Calories,Sweeteners,kcal/capita/day
1989,44.92105263,Calories,Vegetables,kcal/capita/day
1989,0.065789474,Fat,Alcoholic beverages,g/capita/day
1989,34.00460526,Fat,Animal products,g/capita/day
1989,0.541447368,Fat,Fruits,g/capita/day
1989,6.307894737,Fat,Grains,g/capita/day
1989,0.035526316,Fat,Miscellaneous,g/capita/day
1989,30.32828947,Fat,Oils,g/capita/day
1989,0.315131579,Fat,Pulses,g/capita/day
1989,0.732894737,Fat,Spices & stimulants,g/capita/day
1989,0.297368421,Fat,Starchy roots,g/capita/day
1989,0.007236842,Fat,Sweeteners,g/capita/day
1989,0.360526316,Fat,Vegetables,g/capita/day
1989,126.2707282,Food Weight,Alcoholic beverages,g/capita/day
1989,446.7069214,Food Weight,Animal products,g/capita/day
1989,201.9971161,Food Weight,Fruits,g/capita/day
1989,351.4149243,Food Weight,Grains,g/capita/day
1989,0,Food Weight,Miscellaneous,g/capita/day
1989,59.1186013,Food Weight,Oils,g/capita/day
1989,17.79199712,Food Weight,Pulses,g/capita/day
1989,9.778298486,Food Weight,Spices & stimulants,g/capita/day
1989,198.4733237,Food Weight,Starchy roots,g/capita/day
1989,83.03893295,Food Weight,Sweeteners,g/capita/day
1989,179.6395097,Food Weight,Vegetables,g/capita/day
1989,0.748026316,Protein,Alcoholic beverages,g/capita/day
1989,30.11513158,Protein,Animal products,g/capita/day
1989,1.107236842,Protein,Fruits,g/capita/day
1989,27.575,Protein,Grains,g/capita/day
1989,0.143421053,Protein,Miscellaneous,g/capita/day
1989,1.990131579,Protein,Oils,g/capita/day
1989,3.894078947,Protein,Pulses,g/capita/day
1989,0.730921053,Protein,Spices & stimulants,g/capita/day
1989,2.510526316,Protein,Starchy roots,g/capita/day
1989,0.019736842,Protein,Sweeteners,g/capita/day
1989,2.199342105,Protein,Vegetables,g/capita/day
1990,89.24342105,Calories,Alcoholic beverages,kcal/capita/day
1990,472.5131579,Calories,Animal products,kcal/capita/day
1990,94.20394737,Calories,Fruits,kcal/capita/day
1990,1059.039474,Calories,Grains,kcal/capita/day
1990,3.644736842,Calories,Miscellaneous,kcal/capita/day
1990,289.8552632,Calories,Oils,kcal/capita/day
1990,59.03289474,Calories,Pulses,kcal/capita/day
1990,14.06578947,Calories,Spices & stimulants,kcal/capita/day
1990,172.2828947,Calories,Starchy roots,kcal/capita/day
1990,271.9013158,Calories,Sweeteners,kcal/capita/day
1990,45.09210526,Calories,Vegetables,kcal/capita/day
1990,0.067105263,Fat,Alcoholic beverages,g/capita/day
1990,33.84473684,Fat,Animal products,g/capita/day
1990,0.528289474,Fat,Fruits,g/capita/day
1990,6.301315789,Fat,Grains,g/capita/day
1990,0.034868421,Fat,Miscellaneous,g/capita/day
1990,30.71381579,Fat,Oils,g/capita/day
1990,0.308552632,Fat,Pulses,g/capita/day
1990,0.696710526,Fat,Spices & stimulants,g/capita/day
1990,0.2875,Fat,Starchy roots,g/capita/day
1990,0.006578947,Fat,Sweeteners,g/capita/day
1990,0.364473684,Fat,Vegetables,g/capita/day
1990,124.6629416,Food Weight,Alcoholic beverages,g/capita/day
1990,443.4156453,Food Weight,Animal products,g/capita/day
1990,195.6578947,Food Weight,Fruits,g/capita/day
1990,348.1056236,Food Weight,Grains,g/capita/day
1990,0,Food Weight,Miscellaneous,g/capita/day
1990,60.11355443,Food Weight,Oils,g/capita/day
1990,17.3666186,Food Weight,Pulses,g/capita/day
1990,10.02523432,Food Weight,Spices & stimulants,g/capita/day
1990,198.0010815,Food Weight,Starchy roots,g/capita/day
1990,81.94844989,Food Weight,Sweeteners,g/capita/day
1990,180.8687815,Food Weight,Vegetables,g/capita/day
1990,0.731578947,Protein,Alcoholic beverages,g/capita/day
1990,30.14473684,Protein,Animal products,g/capita/day
1990,1.078947368,Protein,Fruits,g/capita/day
1990,27.27302632,Protein,Grains,g/capita/day
1990,0.134210526,Protein,Miscellaneous,g/capita/day
1990,1.9875,Protein,Oils,g/capita/day
1990,3.804605263,Protein,Pulses,g/capita/day
1990,0.75,Protein,Spices & stimulants,g/capita/day
1990,2.483552632,Protein,Starchy roots,g/capita/day
1990,0.017763158,Protein,Sweeteners,g/capita/day
1990,2.197368421,Protein,Vegetables,g/capita/day
1991,88.90131579,Calories,Alcoholic beverages,kcal/capita/day
1991,472.8355263,Calories,Animal products,kcal/capita/day
1991,93.32236842,Calories,Fruits,kcal/capita/day
1991,1059.921053,Calories,Grains,kcal/capita/day
1991,4.355263158,Calories,Miscellaneous,kcal/capita/day
1991,292.1118421,Calories,Oils,kcal/capita/day
1991,59.49342105,Calories,Pulses,kcal/capita/day
1991,14.19736842,Calories,Spices & stimulants,kcal/capita/day
1991,171.0921053,Calories,Starchy roots,kcal/capita/day
1991,269.7763158,Calories,Sweeteners,kcal/capita/day
1991,44.82236842,Calories,Vegetables,kcal/capita/day
1991,0.060526316,Fat,Alcoholic beverages,g/capita/day
1991,33.78684211,Fat,Animal products,g/capita/day
1991,0.518421053,Fat,Fruits,g/capita/day
1991,6.311184211,Fat,Grains,g/capita/day
1991,0.038815789,Fat,Miscellaneous,g/capita/day
1991,31.07565789,Fat,Oils,g/capita/day
1991,0.313157895,Fat,Pulses,g/capita/day
1991,0.725657895,Fat,Spices & stimulants,g/capita/day
1991,0.284210526,Fat,Starchy roots,g/capita/day
1991,0.007236842,Fat,Sweeteners,g/capita/day
1991,0.361184211,Fat,Vegetables,g/capita/day
1991,124.2664023,Food Weight,Alcoholic beverages,g/capita/day
1991,443.9834175,Food Weight,Animal products,g/capita/day
1991,192.5324441,Food Weight,Fruits,g/capita/day
1991,346.9069935,Food Weight,Grains,g/capita/day
1991,0,Food Weight,Miscellaneous,g/capita/day
1991,59.53677001,Food Weight,Oils,g/capita/day
1991,17.52883922,Food Weight,Pulses,g/capita/day
1991,9.992790194,Food Weight,Spices & stimulants,g/capita/day
1991,197.0439798,Food Weight,Starchy roots,g/capita/day
1991,81.16798846,Food Weight,Sweeteners,g/capita/day
1991,178.7076424,Food Weight,Vegetables,g/capita/day
1991,0.734210526,Protein,Alcoholic beverages,g/capita/day
1991,30.29407895,Protein,Animal products,g/capita/day
1991,1.076315789,Protein,Fruits,g/capita/day
1991,27.24539474,Protein,Grains,g/capita/day
1991,0.168421053,Protein,Miscellaneous,g/capita/day
1991,1.863157895,Protein,Oils,g/capita/day
1991,3.829605263,Protein,Pulses,g/capita/day
1991,0.735526316,Protein,Spices & stimulants,g/capita/day
1991,2.466447368,Protein,Starchy roots,g/capita/day
1991,0.017763158,Protein,Sweeteners,g/capita/day
1991,2.180921053,Protein,Vegetables,g/capita/day
1992,87.65473252,Calories,Alcoholic beverages,kcal/capita/day
1992,473.8540183,Calories,Animal products,kcal/capita/day
1992,97.58385134,Calories,Fruits,kcal/capita/day
1992,1058.055466,Calories,Grains,kcal/capita/day
1992,3.878330587,Calories,Miscellaneous,kcal/capita/day
1992,296.1948704,Calories,Oils,kcal/capita/day
1992,57.91824594,Calories,Pulses,kcal/capita/day
1992,15.26160529,Calories,Spices & stimulants,kcal/capita/day
1992,168.3822309,Calories,Starchy roots,kcal/capita/day
1992,268.6104834,Calories,Sweeteners,kcal/capita/day
1992,45.93756519,Calories,Vegetables,kcal/capita/day
1992,0.054497644,Fat,Alcoholic beverages,g/capita/day
1992,33.89300916,Fat,Animal products,g/capita/day
1992,0.539305837,Fat,Fruits,g/capita/day
1992,6.292651382,Fat,Grains,g/capita/day
1992,0.034868421,Fat,Miscellaneous,g/capita/day
1992,31.5359985,Fat,Oils,g/capita/day
1992,0.306340402,Fat,Pulses,g/capita/day
1992,0.77919867,Fat,Spices & stimulants,g/capita/day
1992,0.282420323,Fat,Starchy roots,g/capita/day
1992,0.007236842,Fat,Sweeteners,g/capita/day
1992,0.368622607,Fat,Vegetables,g/capita/day
1992,124.0468696,Food Weight,Alcoholic beverages,g/capita/day
1992,443.9500897,Food Weight,Animal products,g/capita/day
1992,204.2700145,Food Weight,Fruits,g/capita/day
1992,346.1243969,Food Weight,Grains,g/capita/day
1992,0,Food Weight,Miscellaneous,g/capita/day
1992,59.93280664,Food Weight,Oils,g/capita/day
1992,17.04910714,Food Weight,Pulses,g/capita/day
1992,10.37335533,Food Weight,Spices & stimulants,g/capita/day
1992,194.8032683,Food Weight,Starchy roots,g/capita/day
1992,81.14850154,Food Weight,Sweeteners,g/capita/day
1992,182.8859612,Food Weight,Vegetables,g/capita/day
1992,0.689369121,Protein,Alcoholic beverages,g/capita/day
1992,30.33193597,Protein,Animal products,g/capita/day
1992,1.120673597,Protein,Fruits,g/capita/day
1992,27.13699247,Protein,Grains,g/capita/day
1992,0.145464184,Protein,Miscellaneous,g/capita/day
1992,1.935851436,Protein,Oils,g/capita/day
1992,3.741944265,Protein,Pulses,g/capita/day
1992,0.778292585,Protein,Spices & stimulants,g/capita/day
1992,2.448819895,Protein,Starchy roots,g/capita/day
1992,0.017105263,Protein,Sweeteners,g/capita/day
1992,2.232271824,Protein,Vegetables,g/capita/day
1993,86.69182373,Calories,Alcoholic beverages,kcal/capita/day
1993,471.7457643,Calories,Animal products,kcal/capita/day
1993,97.5946704,Calories,Fruits,kcal/capita/day
1993,1055.667135,Calories,Grains,kcal/capita/day
1993,3.885840379,Calories,Miscellaneous,kcal/capita/day
1993,296.6915304,Calories,Oils,kcal/capita/day
1993,57.15808262,Calories,Pulses,kcal/capita/day
1993,15.45708107,Calories,Spices & stimulants,kcal/capita/day
1993,167.8888403,Calories,Starchy roots,kcal/capita/day
1993,267.3748199,Calories,Sweeteners,kcal/capita/day
1993,46.78687501,Calories,Vegetables,kcal/capita/day
1993,0.04997598,Fat,Alcoholic beverages,g/capita/day
1993,33.61802693,Fat,Animal products,g/capita/day
1993,0.533939966,Fat,Fruits,g/capita/day
1993,6.309708994,Fat,Grains,g/capita/day
1993,0.0348718,Fat,Miscellaneous,g/capita/day
1993,31.55426803,Fat,Oils,g/capita/day
1993,0.30114414,Fat,Pulses,g/capita/day
1993,0.794038202,Fat,Spices & stimulants,g/capita/day
1993,0.279909103,Fat,Starchy roots,g/capita/day
1993,0.007894737,Fat,Sweeteners,g/capita/day
1993,0.376580675,Fat,Vegetables,g/capita/day
1993,123.7971553,Food Weight,Alcoholic beverages,g/capita/day
1993,445.2316934,Food Weight,Animal products,g/capita/day
1993,203.6156151,Food Weight,Fruits,g/capita/day
1993,344.7538597,Food Weight,Grains,g/capita/day
1993,0,Food Weight,Miscellaneous,g/capita/day
1993,60.00641214,Food Weight,Oils,g/capita/day
1993,16.84731184,Food Weight,Pulses,g/capita/day
1993,10.42710639,Food Weight,Spices & stimulants,g/capita/day
1993,194.4694929,Food Weight,Starchy roots,g/capita/day
1993,80.92137625,Food Weight,Sweeteners,g/capita/day
1993,186.5660089,Food Weight,Vegetables,g/capita/day
1993,0.679996214,Protein,Alcoholic beverages,g/capita/day
1993,30.413774,Protein,Animal products,g/capita/day
1993,1.114515031,Protein,Fruits,g/capita/day
1993,27.01561502,Protein,Grains,g/capita/day
1993,0.146797853,Protein,Miscellaneous,g/capita/day
1993,1.912762171,Protein,Oils,g/capita/day
1993,3.703076803,Protein,Pulses,g/capita/day
1993,0.783800558,Protein,Spices & stimulants,g/capita/day
1993,2.461475363,Protein,Starchy roots,g/capita/day
1993,0.017105263,Protein,Sweeteners,g/capita/day
1993,2.257483681,Protein,Vegetables,g/capita/day
1994,86.40650846,Calories,Alcoholic beverages,kcal/capita/day
1994,470.5161752,Calories,Animal products,kcal/capita/day
1994,97.72815221,Calories,Fruits,kcal/capita/day
1994,1063.602192,Calories,Grains,kcal/capita/day
1994,4.435840941,Calories,Miscellaneous,kcal/capita/day
1994,293.4518097,Calories,Oils,kcal/capita/day
1994,58.51765848,Calories,Pulses,kcal/capita/day
1994,16.06314102,Calories,Spices & stimulants,kcal/capita/day
1994,170.148145,Calories,Starchy roots,kcal/capita/day
1994,270.4646649,Calories,Sweeteners,kcal/capita/day
1994,47.39149214,Calories,Vegetables,kcal/capita/day
1994,0.053667695,Fat,Alcoholic beverages,g/capita/day
1994,33.39891519,Fat,Animal products,g/capita/day
1994,0.526515736,Fat,Fruits,g/capita/day
1994,6.404025153,Fat,Grains,g/capita/day
1994,0.042114279,Fat,Miscellaneous,g/capita/day
1994,31.18669719,Fat,Oils,g/capita/day
1994,0.308827617,Fat,Pulses,g/capita/day
1994,0.848465366,Fat,Spices & stimulants,g/capita/day
1994,0.289537527,Fat,Starchy roots,g/capita/day
1994,0.009210526,Fat,Sweeteners,g/capita/day
1994,0.37077447,Fat,Vegetables,g/capita/day
1994,123.2301131,Food Weight,Alcoholic beverages,g/capita/day
1994,447.3404943,Food Weight,Animal products,g/capita/day
1994,204.1552685,Food Weight,Fruits,g/capita/day
1994,347.3760404,Food Weight,Grains,g/capita/day
1994,0,Food Weight,Miscellaneous,g/capita/day
1994,58.53098429,Food Weight,Oils,g/capita/day
1994,17.25466551,Food Weight,Pulses,g/capita/day
1994,10.45985758,Food Weight,Spices & stimulants,g/capita/day
1994,196.368818,Food Weight,Starchy roots,g/capita/day
1994,82.91183584,Food Weight,Sweeteners,g/capita/day
1994,188.1274913,Food Weight,Vegetables,g/capita/day
1994,0.706629497,Protein,Alcoholic beverages,g/capita/day
1994,30.58981405,Protein,Animal products,g/capita/day
1994,1.117086125,Protein,Fruits,g/capita/day
1994,27.27859543,Protein,Grains,g/capita/day
1994,0.163913964,Protein,Miscellaneous,g/capita/day
1994,2.009507008,Protein,Oils,g/capita/day
1994,3.792416815,Protein,Pulses,g/capita/day
1994,0.787059614,Protein,Spices & stimulants,g/capita/day
1994,2.48533464,Protein,Starchy roots,g/capita/day
1994,0.018421053,Protein,Sweeteners,g/capita/day
1994,2.278720518,Protein,Vegetables,g/capita/day
1995,87.51391487,Calories,Alcoholic beverages,kcal/capita/day
1995,475.9732785,Calories,Animal products,kcal/capita/day
1995,96.39661487,Calories,Fruits,kcal/capita/day
1995,1063.902077,Calories,Grains,kcal/capita/day
1995,5.327326028,Calories,Miscellaneous,kcal/capita/day
1995,299.7105857,Calories,Oils,kcal/capita/day
1995,58.24487866,Calories,Pulses,kcal/capita/day
1995,16.30843428,Calories,Spices & stimulants,kcal/capita/day
1995,169.4688546,Calories,Starchy roots,kcal/capita/day
1995,272.0118326,Calories,Sweeteners,kcal/capita/day
1995,49.11098201,Calories,Vegetables,kcal/capita/day
1995,0.056819847,Fat,Alcoholic beverages,g/capita/day
1995,33.76058436,Fat,Animal products,g/capita/day
1995,0.520225742,Fat,Fruits,g/capita/day
1995,6.482217982,Fat,Grains,g/capita/day
1995,0.048031941,Fat,Miscellaneous,g/capita/day
1995,31.86975568,Fat,Oils,g/capita/day
1995,0.299257519,Fat,Pulses,g/capita/day
1995,0.851745909,Fat,Spices & stimulants,g/capita/day
1995,0.283684339,Fat,Starchy roots,g/capita/day
1995,0.009210526,Fat,Sweeteners,g/capita/day
1995,0.391085567,Fat,Vegetables,g/capita/day
1995,123.5624903,Food Weight,Alcoholic beverages,g/capita/day
1995,454.5947742,Food Weight,Animal products,g/capita/day
1995,200.2894468,Food Weight,Fruits,g/capita/day
1995,346.8331242,Food Weight,Grains,g/capita/day
1995,0,Food Weight,Miscellaneous,g/capita/day
1995,59.58814814,Food Weight,Oils,g/capita/day
1995,17.11200504,Food Weight,Pulses,g/capita/day
1995,10.29185061,Food Weight,Spices & stimulants,g/capita/day
1995,195.6856987,Food Weight,Starchy roots,g/capita/day
1995,82.89460737,Food Weight,Sweeteners,g/capita/day
1995,193.1381101,Food Weight,Vegetables,g/capita/day
1995,0.741021939,Protein,Alcoholic beverages,g/capita/day
1995,31.0303961,Protein,Animal products,g/capita/day
1995,1.105848971,Protein,Fruits,g/capita/day
1995,27.25491839,Protein,Grains,g/capita/day
1995,0.190968022,Protein,Miscellaneous,g/capita/day
1995,2.010309079,Protein,Oils,g/capita/day
