CountryName,ElementName,Year,Count
Swaziland,Food Weight,2009,41
Sweden,Food Weight,2009,44
Switzerland,Food Weight,2009,46
Syrian Arab Republic,Food Weight,2009,40
Thailand,Food Weight,2009,40
Timor-Leste,Food Weight,2009,25
Togo,Food Weight,2009,41
Trinidad and Tobago,Food Weight,2009,41
Tunisia,Food Weight,2009,42
Turkey,Food Weight,2009,42
Uganda,Food Weight,2009,35
United Arab Emirates,Food Weight,2009,43
United Kingdom,Food Weight,2009,44
United Republic of Tanzania,Food Weight,2009,39
United States of America,Food Weight,2009,49
Uruguay,Food Weight,2009,39
USSR,Food Weight,2009,47
Vanuatu,Food Weight,2009,32
Venezuela (Bolivarian Republic of),Food Weight,2009,42
Viet Nam,Food Weight,2009,32
Yemen,Food Weight,2009,41
Yugoslav SFR,Food Weight,2009,45
Zambia,Food Weight,2009,36
Zimbabwe,Food Weight,2009,40
Albania,Protein,1961,14
Algeria,Protein,1961,19
Angola,Protein,1961,15
Antigua and Barbuda,Protein,1961,9
Argentina,Protein,1961,23
Australia,Protein,1961,21
Austria,Protein,1961,24
Bahamas,Protein,1961,16
Bangladesh,Protein,1961,18
Barbados,Protein,1961,21
Belgium-Luxembourg,Protein,1961,23
Belize,Protein,1961,17
Benin,Protein,1961,20
Bermuda,Protein,1961,18
Bolivia (Plurinational State of),Protein,1961,22
Botswana,Protein,1961,12
Brazil,Protein,1961,22
Brunei Darussalam,Protein,1961,20
Bulgaria,Protein,1961,18
Burkina Faso,Protein,1961,17
Burundi,Protein,1961,20
Cambodia,Protein,1961,13
Cameroon,Protein,1961,27
Canada,Protein,1961,24
Cape Verde,Protein,1961,15
Central African Republic,Protein,1961,16
Chad,Protein,1961,21
Chile,Protein,1961,20
China,Protein,1961,19
Colombia,Protein,1961,20
Comoros,Protein,1961,11
Congo,Protein,1961,18
Costa Rica,Protein,1961,16
C“te d'Ivoire,Protein,1961,19
Cuba,Protein,1961,20
Cyprus,Protein,1961,25
Czechoslovakia,Protein,1961,18
Democratic People's Republic of Korea,Protein,1961,14
Denmark,Protein,1961,22
Djibouti,Protein,1961,9
Dominica,Protein,1961,20
Dominican Republic,Protein,1961,24
Ecuador,Protein,1961,24
Egypt,Protein,1961,21
El Salvador,Protein,1961,17
Ethiopia PDR,Protein,1961,22
Fiji,Protein,1961,16
Finland,Protein,1961,17
France,Protein,1961,24
French Polynesia,Protein,1961,18
Gabon,Protein,1961,15
Gambia,Protein,1961,12
Germany,Protein,1961,25
Ghana,Protein,1961,19
Greece,Protein,1961,22
Grenada,Protein,1961,20
Guatemala,Protein,1961,16
Guinea,Protein,1961,17
Guinea-Bissau,Protein,1961,15
Guyana,Protein,1961,19
Haiti,Protein,1961,19
Honduras,Protein,1961,14
Hungary,Protein,1961,17
Iceland,Protein,1961,17
India,Protein,1961,24
Indonesia,Protein,1961,18
Iran (Islamic Republic of),Protein,1961,15
Ireland,Protein,1961,21
Israel,Protein,1961,26
Italy,Protein,1961,20
Jamaica,Protein,1961,21
Japan,Protein,1961,23
Jordan,Protein,1961,18
Kenya,Protein,1961,22
Kiribati,Protein,1961,10
Kuwait,Protein,1961,17
Lao People's Democratic Republic,Protein,1961,17
Lebanon,Protein,1961,24
Lesotho,Protein,1961,12
Liberia,Protein,1961,15
Libya,Protein,1961,17
Madagascar,Protein,1961,17
Malawi,Protein,1961,16
Malaysia,Protein,1961,24
Maldives,Protein,1961,12
Mali,Protein,1961,18
Malta,Protein,1961,21
Mauritania,Protein,1961,15
Mauritius,Protein,1961,15
Mexico,Protein,1961,20
Mongolia,Protein,1961,8
Morocco,Protein,1961,20
Mozambique,Protein,1961,14
Myanmar,Protein,1961,20
Namibia,Protein,1961,9
Nepal,Protein,1961,14
Netherlands,Protein,1961,24
New Caledonia,Protein,1961,16
New Zealand,Protein,1961,21
Nicaragua,Protein,1961,13
Niger,Protein,1961,13
Nigeria,Protein,1961,25
Norway,Protein,1961,21
Pakistan,Protein,1961,20
Panama,Protein,1961,21
Paraguay,Protein,1961,17
Peru,Protein,1961,23
Philippines,Protein,1961,16
Poland,Protein,1961,14
Portugal,Protein,1961,21
Republic of Korea,Protein,1961,12
Romania,Protein,1961,17
Rwanda,Protein,1961,14
Saint Kitts and Nevis,Protein,1961,15
Saint Lucia,Protein,1961,17
Saint Vincent and the Grenadines,Protein,1961,21
Samoa,Protein,1961,13
Sao Tome and Principe,Protein,1961,15
Saudi Arabia,Protein,1961,18
Senegal,Protein,1961,20
Seychelles,Protein,1961,17
Sierra Leone,Protein,1961,23
Solomon Islands,Protein,1961,12
South Africa,Protein,1961,23
Spain,Protein,1961,22
Sri Lanka,Protein,1961,20
Sudan (former),Protein,1961,22
Suriname,Protein,1961,20
Swaziland,Protein,1961,18
Sweden,Protein,1961,23
Switzerland,Protein,1961,26
Syrian Arab Republic,Protein,1961,22
Thailand,Protein,1961,15
Timor-Leste,Protein,1961,14
Togo,Protein,1961,20
Trinidad and Tobago,Protein,1961,21
Tunisia,Protein,1961,20
Turkey,Protein,1961,23
Uganda,Protein,1961,19
United Arab Emirates,Protein,1961,7
United Kingdom,Protein,1961,25
United Republic of Tanzania,Protein,1961,17
United States of America,Protein,1961,27
Uruguay,Protein,1961,19
USSR,Protein,1961,22
Vanuatu,Protein,1961,11
Venezuela (Bolivarian Republic of),Protein,1961,24
Viet Nam,Protein,1961,13
Yemen,Protein,1961,16
Yugoslav SFR,Protein,1961,20
Zambia,Protein,1961,16
Zimbabwe,Protein,1961,14
Albania,Protein,1962,14
Algeria,Protein,1962,19
Angola,Protein,1962,16
Antigua and Barbuda,Protein,1962,9
Argentina,Protein,1962,22
Australia,Protein,1962,21
Austria,Protein,1962,24
Bahamas,Protein,1962,18
Bangladesh,Protein,1962,17
Barbados,Protein,1962,22
Belgium-Luxembourg,Protein,1962,24
Belize,Protein,1962,19
Benin,Protein,1962,20
Bermuda,Protein,1962,17
Bolivia (Plurinational State of),Protein,1962,22
Botswana,Protein,1962,12
Brazil,Protein,1962,24
Brunei Darussalam,Protein,1962,20
Bulgaria,Protein,1962,18
Burkina Faso,Protein,1962,16
Burundi,Protein,1962,20
Cambodia,Protein,1962,12
Cameroon,Protein,1962,27
Canada,Protein,1962,25
Cape Verde,Protein,1962,16
Central African Republic,Protein,1962,16
Chad,Protein,1962,21
Chile,Protein,1962,20
China,Protein,1962,19
Colombia,Protein,1962,20
Comoros,Protein,1962,11
Congo,Protein,1962,18
Costa Rica,Protein,1962,16
C“te d'Ivoire,Protein,1962,18
Cuba,Protein,1962,19
Cyprus,Protein,1962,23
Czechoslovakia,Protein,1962,19
Democratic People's Republic of Korea,Protein,1962,13
Denmark,Protein,1962,22
Djibouti,Protein,1962,9
Dominica,Protein,1962,20
Dominican Republic,Protein,1962,24
Ecuador,Protein,1962,25
Egypt,Protein,1962,19
El Salvador,Protein,1962,17
Ethiopia PDR,Protein,1962,22
Fiji,Protein,1962,16
Finland,Protein,1962,18
France,Protein,1962,24
French Polynesia,Protein,1962,19
Gabon,Protein,1962,16
Gambia,Protein,1962,12
Germany,Protein,1962,26
Ghana,Protein,1962,20
Greece,Protein,1962,22
Grenada,Protein,1962,20
Guatemala,Protein,1962,17
Guinea,Protein,1962,18
Guinea-Bissau,Protein,1962,15
Guyana,Protein,1962,18
Haiti,Protein,1962,19
Honduras,Protein,1962,15
Hungary,Protein,1962,18
Iceland,Protein,1962,18
India,Protein,1962,23
Indonesia,Protein,1962,19
Iran (Islamic Republic of),Protein,1962,15
Ireland,Protein,1962,21
Israel,Protein,1962,26
Italy,Protein,1962,21
Jamaica,Protein,1962,23
Japan,Protein,1962,24
Jordan,Protein,1962,19
Kenya,Protein,1962,20
Kiribati,Protein,1962,9
Kuwait,Protein,1962,17
Lao People's Democratic Republic,Protein,1962,17
Lebanon,Protein,1962,24
Lesotho,Protein,1962,12
Liberia,Protein,1962,15
Libya,Protein,1962,17
Madagascar,Protein,1962,17
Malawi,Protein,1962,16
Malaysia,Protein,1962,25
Maldives,Protein,1962,12
Mali,Protein,1962,17
Malta,Protein,1962,24
Mauritania,Protein,1962,14
Mauritius,Protein,1962,15
Mexico,Protein,1962,22
Mongolia,Protein,1962,8
Morocco,Protein,1962,20
Mozambique,Protein,1962,13
Myanmar,Protein,1962,20
Namibia,Protein,1962,9
Nepal,Protein,1962,14
Netherlands,Protein,1962,23
New Caledonia,Protein,1962,16
New Zealand,Protein,1962,20
Nicaragua,Protein,1962,15
Niger,Protein,1962,13
Nigeria,Protein,1962,25
Norway,Protein,1962,21
Pakistan,Protein,1962,20
Panama,Protein,1962,21
Paraguay,Protein,1962,18
Peru,Protein,1962,22
Philippines,Protein,1962,18
Poland,Protein,1962,15
Portugal,Protein,1962,21
Republic of Korea,Protein,1962,12
Romania,Protein,1962,17
Rwanda,Protein,1962,14
Saint Kitts and Nevis,Protein,1962,15
Saint Lucia,Protein,1962,18
Saint Vincent and the Grenadines,Protein,1962,20
Samoa,Protein,1962,14
Sao Tome and Principe,Protein,1962,16
Saudi Arabia,Protein,1962,19
Senegal,Protein,1962,20
Seychelles,Protein,1962,16
Sierra Leone,Protein,1962,23
Solomon Islands,Protein,1962,12
South Africa,Protein,1962,23
Spain,Protein,1962,22
Sri Lanka,Protein,1962,21
Sudan (former),Protein,1962,22
Suriname,Protein,1962,20
Swaziland,Protein,1962,19
Sweden,Protein,1962,23
Switzerland,Protein,1962,26
Syrian Arab Republic,Protein,1962,21
Thailand,Protein,1962,15
Timor-Leste,Protein,1962,14
Togo,Protein,1962,19
Trinidad and Tobago,Protein,1962,21
Tunisia,Protein,1962,21
Turkey,Protein,1962,22
Uganda,Protein,1962,19
United Arab Emirates,Protein,1962,7
United Kingdom,Protein,1962,25
United Republic of Tanzania,Protein,1962,17
United States of America,Protein,1962,28
Uruguay,Protein,1962,22
USSR,Protein,1962,23
Vanuatu,Protein,1962,11
Venezuela (Bolivarian Republic of),Protein,1962,22
Viet Nam,Protein,1962,14
Yemen,Protein,1962,14
Yugoslav SFR,Protein,1962,19
Zambia,Protein,1962,16
Zimbabwe,Protein,1962,14
Albania,Protein,1963,14
Algeria,Protein,1963,19
Angola,Protein,1963,16
Antigua and Barbuda,Protein,1963,9
Argentina,Protein,1963,22
Australia,Protein,1963,21
Austria,Protein,1963,24
Bahamas,Protein,1963,18
Bangladesh,Protein,1963,17
Barbados,Protein,1963,23
Belgium-Luxembourg,Protein,1963,23
Belize,Protein,1963,19
Benin,Protein,1963,20
Bermuda,Protein,1963,19
Bolivia (Plurinational State of),Protein,1963,22
Botswana,Protein,1963,12
Brazil,Protein,1963,23
Brunei Darussalam,Protein,1963,20
Bulgaria,Protein,1963,19
Burkina Faso,Protein,1963,17
Burundi,Protein,1963,20
Cambodia,Protein,1963,13
Cameroon,Protein,1963,27
Canada,Protein,1963,26
Cape Verde,Protein,1963,15
Central African Republic,Protein,1963,16
Chad,Protein,1963,21
Chile,Protein,1963,21
China,Protein,1963,19
Colombia,Protein,1963,20
Comoros,Protein,1963,11
Congo,Protein,1963,17
Costa Rica,Protein,1963,15
C“te d'Ivoire,Protein,1963,18
Cuba,Protein,1963,18
Cyprus,Protein,1963,24
Czechoslovakia,Protein,1963,21
Democratic People's Republic of Korea,Protein,1963,13
Denmark,Protein,1963,22
Djibouti,Protein,1963,9
Dominica,Protein,1963,20
Dominican Republic,Protein,1963,23
Ecuador,Protein,1963,25
Egypt,Protein,1963,19
El Salvador,Protein,1963,17
Ethiopia PDR,Protein,1963,21
Fiji,Protein,1963,17
Finland,Protein,1963,17
France,Protein,1963,24
French Polynesia,Protein,1963,17
Gabon,Protein,1963,15
Gambia,Protein,1963,12
Germany,Protein,1963,26
Ghana,Protein,1963,19
Greece,Protein,1963,22
Grenada,Protein,1963,21
Guatemala,Protein,1963,16
Guinea,Protein,1963,18
Guinea-Bissau,Protein,1963,15
Guyana,Protein,1963,18
Haiti,Protein,1963,19
Honduras,Protein,1963,14
Hungary,Protein,1963,19
Iceland,Protein,1963,18
India,Protein,1963,23
Indonesia,Protein,1963,18
Iran (Islamic Republic of),Protein,1963,15
Ireland,Protein,1963,22
Israel,Protein,1963,27
Italy,Protein,1963,21
Jamaica,Protein,1963,24
Japan,Protein,1963,22
Jordan,Protein,1963,19
Kenya,Protein,1963,20
Kiribati,Protein,1963,10
Kuwait,Protein,1963,17
Lao People's Democratic Republic,Protein,1963,17
Lebanon,Protein,1963,25
Lesotho,Protein,1963,12
Liberia,Protein,1963,15
Libya,Protein,1963,17
Madagascar,Protein,1963,18
Malawi,Protein,1963,16
Malaysia,Protein,1963,23
Maldives,Protein,1963,12
Mali,Protein,1963,17
Malta,Protein,1963,22
Mauritania,Protein,1963,14
Mauritius,Protein,1963,15
Mexico,Protein,1963,23
Mongolia,Protein,1963,8
Morocco,Protein,1963,20
Mozambique,Protein,1963,14
Myanmar,Protein,1963,21
Namibia,Protein,1963,9
Nepal,Protein,1963,14
Netherlands,Protein,1963,23
New Caledonia,Protein,1963,17
New Zealand,Protein,1963,23
Nicaragua,Protein,1963,15
Niger,Protein,1963,14
Nigeria,Protein,1963,25
Norway,Protein,1963,21
Pakistan,Protein,1963,19
Panama,Protein,1963,22
Paraguay,Protein,1963,20
Peru,Protein,1963,22
Philippines,Protein,1963,16
Poland,Protein,1963,15
Portugal,Protein,1963,21
Republic of Korea,Protein,1963,13
Romania,Protein,1963,17
Rwanda,Protein,1963,14
Saint Kitts and Nevis,Protein,1963,15
Saint Lucia,Protein,1963,18
Saint Vincent and the Grenadines,Protein,1963,20
Samoa,Protein,1963,13
Sao Tome and Principe,Protein,1963,16
Saudi Arabia,Protein,1963,20
Senegal,Protein,1963,21
Seychelles,Protein,1963,17
Sierra Leone,Protein,1963,23
Solomon Islands,Protein,1963,13
South Africa,Protein,1963,23
Spain,Protein,1963,22
Sri Lanka,Protein,1963,20
Sudan (former),Protein,1963,22
Suriname,Protein,1963,20
Swaziland,Protein,1963,18
Sweden,Protein,1963,23
Switzerland,Protein,1963,27
Syrian Arab Republic,Protein,1963,21
Thailand,Protein,1963,15
Timor-Leste,Protein,1963,14
Togo,Protein,1963,20
Trinidad and Tobago,Protein,1963,20
Tunisia,Protein,1963,20
Turkey,Protein,1963,22
Uganda,Protein,1963,18
United Arab Emirates,Protein,1963,7
United Kingdom,Protein,1963,25
United Republic of Tanzania,Protein,1963,19
United States of America,Protein,1963,27
Uruguay,Protein,1963,21
USSR,Protein,1963,23
Vanuatu,Protein,1963,11
Venezuela (Bolivarian Republic of),Protein,1963,23
Viet Nam,Protein,1963,15
Yemen,Protein,1963,14
Yugoslav SFR,Protein,1963,20
Zambia,Protein,1963,16
Zimbabwe,Protein,1963,15
Albania,Protein,1964,14
Algeria,Protein,1964,19
Angola,Protein,1964,16
Antigua and Barbuda,Protein,1964,9
Argentina,Protein,1964,22
Australia,Protein,1964,22
Austria,Protein,1964,23
Bahamas,Protein,1964,19
Bangladesh,Protein,1964,16
Barbados,Protein,1964,21
Belgium-Luxembourg,Protein,1964,24
Belize,Protein,1964,19
Benin,Protein,1964,20
Bermuda,Protein,1964,19
Bolivia (Plurinational State of),Protein,1964,22
Botswana,Protein,1964,12
Brazil,Protein,1964,22
Brunei Darussalam,Protein,1964,22
Bulgaria,Protein,1964,19
Burkina Faso,Protein,1964,17
Burundi,Protein,1964,20
Cambodia,Protein,1964,13
Cameroon,Protein,1964,26
Canada,Protein,1964,26
Cape Verde,Protein,1964,15
Central African Republic,Protein,1964,16
Chad,Protein,1964,21
Chile,Protein,1964,20
China,Protein,1964,20
Colombia,Protein,1964,21
Comoros,Protein,1964,10
Congo,Protein,1964,18
Costa Rica,Protein,1964,15
C“te d'Ivoire,Protein,1964,18
Cuba,Protein,1964,18
Cyprus,Protein,1964,23
Czechoslovakia,Protein,1964,20
Democratic People's Republic of Korea,Protein,1964,13
Denmark,Protein,1964,22
Djibouti,Protein,1964,9
Dominica,Protein,1964,20
Dominican Republic,Protein,1964,23
Ecuador,Protein,1964,25
Egypt,Protein,1964,19
El Salvador,Protein,1964,17
Ethiopia PDR,Protein,1964,20
Fiji,Protein,1964,18
Finland,Protein,1964,18
France,Protein,1964,24
French Polynesia,Protein,1964,17
Gabon,Protein,1964,16
Gambia,Protein,1964,12
Germany,Protein,1964,25
Ghana,Protein,1964,20
Greece,Protein,1964,22
Grenada,Protein,1964,20
Guatemala,Protein,1964,16
Guinea,Protein,1964,18
Guinea-Bissau,Protein,1964,16
Guyana,Protein,1964,20
Haiti,Protein,1964,19
Honduras,Protein,1964,13
Hungary,Protein,1964,18
Iceland,Protein,1964,18
India,Protein,1964,24
Indonesia,Protein,1964,18
Iran (Islamic Republic of),Protein,1964,16
Ireland,Protein,1964,22
Israel,Protein,1964,27
Italy,Protein,1964,20
Jamaica,Protein,1964,23
Japan,Protein,1964,24
Jordan,Protein,1964,19
Kenya,Protein,1964,21
Kiribati,Protein,1964,10
Kuwait,Protein,1964,18
Lao People's Democratic Republic,Protein,1964,17
Lebanon,Protein,1964,26
Lesotho,Protein,1964,12
Liberia,Protein,1964,14
Libya,Protein,1964,18
Madagascar,Protein,1964,18
Malawi,Protein,1964,16
Malaysia,Protein,1964,22
Maldives,Protein,1964,12
Mali,Protein,1964,17
Malta,Protein,1964,23
Mauritania,Protein,1964,14
Mauritius,Protein,1964,14
Mexico,Protein,1964,23
Mongolia,Protein,1964,8
Morocco,Protein,1964,21
Mozambique,Protein,1964,14
Myanmar,Protein,1964,20
Namibia,Protein,1964,9
Nepal,Protein,1964,14
Netherlands,Protein,1964,25
New Caledonia,Protein,1964,17
New Zealand,Protein,1964,22
Nicaragua,Protein,1964,15
Niger,Protein,1964,14
Nigeria,Protein,1964,24
Norway,Protein,1964,21
Pakistan,Protein,1964,20
Panama,Protein,1964,21
Paraguay,Protein,1964,18
Peru,Protein,1964,23
Philippines,Protein,1964,18
Poland,Protein,1964,16
Portugal,Protein,1964,21
Republic of Korea,Protein,1964,12
Romania,Protein,1964,17
Rwanda,Protein,1964,13
Saint Kitts and Nevis,Protein,1964,15
Saint Lucia,Protein,1964,17
Saint Vincent and the Grenadines,Protein,1964,20
Samoa,Protein,1964,13
Sao Tome and Principe,Protein,1964,16
Saudi Arabia,Protein,1964,21
Senegal,Protein,1964,19
Seychelles,Protein,1964,16
Sierra Leone,Protein,1964,23
Solomon Islands,Protein,1964,14
South Africa,Protein,1964,24
Spain,Protein,1964,22
Sri Lanka,Protein,1964,20
Sudan (former),Protein,1964,22
Suriname,Protein,1964,21
Swaziland,Protein,1964,19
Sweden,Protein,1964,26
Switzerland,Protein,1964,28
Syrian Arab Republic,Protein,1964,20
Thailand,Protein,1964,16
Timor-Leste,Protein,1964,15
Togo,Protein,1964,20
Trinidad and Tobago,Protein,1964,22
Tunisia,Protein,1964,19
Turkey,Protein,1964,23
Uganda,Protein,1964,17
United Arab Emirates,Protein,1964,7
United Kingdom,Protein,1964,25
United Republic of Tanzania,Protein,1964,19
United States of America,Protein,1964,27
Uruguay,Protein,1964,21
USSR,Protein,1964,23
Vanuatu,Protein,1964,11
Venezuela (Bolivarian Republic of),Protein,1964,23
Viet Nam,Protein,1964,14
Yemen,Protein,1964,14
Yugoslav SFR,Protein,1964,20
Zambia,Protein,1964,16
Zimbabwe,Protein,1964,14
Albania,Protein,1965,14
Algeria,Protein,1965,20
Angola,Protein,1965,16
Antigua and Barbuda,Protein,1965,10
Argentina,Protein,1965,23
Australia,Protein,1965,22
Austria,Protein,1965,24
Bahamas,Protein,1965,20
Bangladesh,Protein,1965,16
Barbados,Protein,1965,21
Belgium-Luxembourg,Protein,1965,22
Belize,Protein,1965,19
Benin,Protein,1965,20
Bermuda,Protein,1965,19
Bolivia (Plurinational State of),Protein,1965,23
Botswana,Protein,1965,12
Brazil,Protein,1965,22
Brunei Darussalam,Protein,1965,21
Bulgaria,Protein,1965,19
Burkina Faso,Protein,1965,17
Burundi,Protein,1965,20
Cambodia,Protein,1965,14
Cameroon,Protein,1965,27
Canada,Protein,1965,26
Cape Verde,Protein,1965,15
Central African Republic,Protein,1965,17
Chad,Protein,1965,21
Chile,Protein,1965,22
China,Protein,1965,19
Colombia,Protein,1965,21
Comoros,Protein,1965,11
Congo,Protein,1965,16
Costa Rica,Protein,1965,15
C“te d'Ivoire,Protein,1965,18
Cuba,Protein,1965,19
Cyprus,Protein,1965,24
Czechoslovakia,Protein,1965,20
Democratic People's Republic of Korea,Protein,1965,13
Denmark,Protein,1965,22
Djibouti,Protein,1965,7
Dominica,Protein,1965,20
Dominican Republic,Protein,1965,25
Ecuador,Protein,1965,22
Egypt,Protein,1965,19
El Salvador,Protein,1965,17
Ethiopia PDR,Protein,1965,21
Fiji,Protein,1965,19
Finland,Protein,1965,18
France,Protein,1965,25
French Polynesia,Protein,1965,20
Gabon,Protein,1965,16
Gambia,Protein,1965,12
Germany,Protein,1965,26
Ghana,Protein,1965,20
Greece,Protein,1965,23
Grenada,Protein,1965,21
Guatemala,Protein,1965,16
Guinea,Protein,1965,17
Guinea-Bissau,Protein,1965,16
Guyana,Protein,1965,19
Haiti,Protein,1965,20
Honduras,Protein,1965,14
Hungary,Protein,1965,20
Iceland,Protein,1965,18
India,Protein,1965,25
Indonesia,Protein,1965,17
Iran (Islamic Republic of),Protein,1965,16
Ireland,Protein,1965,22
Israel,Protein,1965,27
Italy,Protein,1965,21
Jamaica,Protein,1965,24
Japan,Protein,1965,23
Jordan,Protein,1965,20
Kenya,Protein,1965,21
Kiribati,Protein,1965,10
Kuwait,Protein,1965,20
Lao People's Democratic Republic,Protein,1965,17
Lebanon,Protein,1965,25
Lesotho,Protein,1965,12
Liberia,Protein,1965,15
Libya,Protein,1965,19
Madagascar,Protein,1965,19
Malawi,Protein,1965,16
Malaysia,Protein,1965,23
Maldives,Protein,1965,12
Mali,Protein,1965,17
Malta,Protein,1965,23
Mauritania,Protein,1965,15
Mauritius,Protein,1965,14
Mexico,Protein,1965,24
Mongolia,Protein,1965,8
Morocco,Protein,1965,21
Mozambique,Protein,1965,15
Myanmar,Protein,1965,20
Namibia,Protein,1965,9
Nepal,Protein,1965,14
Netherlands,Protein,1965,24
New Caledonia,Protein,1965,17
New Zealand,Protein,1965,22
Nicaragua,Protein,1965,17
Niger,Protein,1965,14
Nigeria,Protein,1965,24
Norway,Protein,1965,21
Pakistan,Protein,1965,21
Panama,Protein,1965,21
Paraguay,Protein,1965,17
Peru,Protein,1965,25
Philippines,Protein,1965,19
Poland,Protein,1965,18
Portugal,Protein,1965,22
Republic of Korea,Protein,1965,14
Romania,Protein,1965,17
Rwanda,Protein,1965,15
Saint Kitts and Nevis,Protein,1965,16
Saint Lucia,Protein,1965,19
Saint Vincent and the Grenadines,Protein,1965,20
Samoa,Protein,1965,15
Sao Tome and Principe,Protein,1965,16
Saudi Arabia,Protein,1965,20
Senegal,Protein,1965,20
Seychelles,Protein,1965,16
Sierra Leone,Protein,1965,22
Solomon Islands,Protein,1965,13
South Africa,Protein,1965,22
Spain,Protein,1965,22
Sri Lanka,Protein,1965,21
Sudan (former),Protein,1965,22
Suriname,Protein,1965,19
Swaziland,Protein,1965,19
Sweden,Protein,1965,25
Switzerland,Protein,1965,27
Syrian Arab Republic,Protein,1965,22
Thailand,Protein,1965,16
Timor-Leste,Protein,1965,15
Togo,Protein,1965,19
Trinidad and Tobago,Protein,1965,22
Tunisia,Protein,1965,19
Turkey,Protein,1965,23
Uganda,Protein,1965,19
United Arab Emirates,Protein,1965,7
United Kingdom,Protein,1965,25
United Republic of Tanzania,Protein,1965,19
United States of America,Protein,1965,26
Uruguay,Protein,1965,21
USSR,Protein,1965,25
Vanuatu,Protein,1965,11
Venezuela (Bolivarian Republic of),Protein,1965,23
Viet Nam,Protein,1965,14
Yemen,Protein,1965,16
Yugoslav SFR,Protein,1965,20
Zambia,Protein,1965,15
Zimbabwe,Protein,1965,13
Albania,Protein,1966,14
Algeria,Protein,1966,18
Angola,Protein,1966,16
Antigua and Barbuda,Protein,1966,14
Argentina,Protein,1966,23
Australia,Protein,1966,22
Austria,Protein,1966,23
Bahamas,Protein,1966,20
Bangladesh,Protein,1966,16
Barbados,Protein,1966,21
Belgium-Luxembourg,Protein,1966,22
Belize,Protein,1966,16
Benin,Protein,1966,19
Bermuda,Protein,1966,18
Bolivia (Plurinational State of),Protein,1966,23
Botswana,Protein,1966,13
Brazil,Protein,1966,24
Brunei Darussalam,Protein,1966,24
Bulgaria,Protein,1966,19
Burkina Faso,Protein,1966,17
Burundi,Protein,1966,21
Cambodia,Protein,1966,13
Cameroon,Protein,1966,27
Canada,Protein,1966,26
Cape Verde,Protein,1966,16
Central African Republic,Protein,1966,16
Chad,Protein,1966,21
Chile,Protein,1966,21
China,Protein,1966,19
Colombia,Protein,1966,23
Comoros,Protein,1966,11
Congo,Protein,1966,17
Costa Rica,Protein,1966,15
C“te d'Ivoire,Protein,1966,18
Cuba,Protein,1966,19
Cyprus,Protein,1966,24
Czechoslovakia,Protein,1966,21
Democratic People's Republic of Korea,Protein,1966,14
Denmark,Protein,1966,23
Djibouti,Protein,1966,9
Dominica,Protein,1966,21
Dominican Republic,Protein,1966,24
Ecuador,Protein,1966,23
Egypt,Protein,1966,20
El Salvador,Protein,1966,17
Ethiopia PDR,Protein,1966,22
Fiji,Protein,1966,18
Finland,Protein,1966,18
France,Protein,1966,25
French Polynesia,Protein,1966,23
Gabon,Protein,1966,16
Gambia,Protein,1966,12
Germany,Protein,1966,26
Ghana,Protein,1966,19
Greece,Protein,1966,22
Grenada,Protein,1966,23
Guatemala,Protein,1966,16
Guinea,Protein,1966,17
Guinea-Bissau,Protein,1966,16
Guyana,Protein,1966,20
Haiti,Protein,1966,20
Honduras,Protein,1966,14
Hungary,Protein,1966,19
Iceland,Protein,1966,18
India,Protein,1966,24
Indonesia,Protein,1966,18
Iran (Islamic Republic of),Protein,1966,16
Ireland,Protein,1966,22
Israel,Protein,1966,28
Italy,Protein,1966,21
Jamaica,Protein,1966,25
Japan,Protein,1966,26
Jordan,Protein,1966,19
Kenya,Protein,1966,20
Kiribati,Protein,1966,10
Kuwait,Protein,1966,21
Lao People's Democratic Republic,Protein,1966,18
Lebanon,Protein,1966,25
Lesotho,Protein,1966,12
Liberia,Protein,1966,15
Libya,Protein,1966,20
Madagascar,Protein,1966,19
Malawi,Protein,1966,16
Malaysia,Protein,1966,25
Maldives,Protein,1966,12
Mali,Protein,1966,17
Malta,Protein,1966,22
Mauritania,Protein,1966,15
Mauritius,Protein,1966,14
Mexico,Protein,1966,24
Mongolia,Protein,1966,8
Morocco,Protein,1966,21
Mozambique,Protein,1966,14
Myanmar,Protein,1966,19
Namibia,Protein,1966,9
Nepal,Protein,1966,14
Netherlands,Protein,1966,25
New Caledonia,Protein,1966,17
New Zealand,Protein,1966,21
Nicaragua,Protein,1966,15
Niger,Protein,1966,13
Nigeria,Protein,1966,24
Norway,Protein,1966,21
Pakistan,Protein,1966,21
Panama,Protein,1966,21
Paraguay,Protein,1966,21
Peru,Protein,1966,24
Philippines,Protein,1966,18
Poland,Protein,1966,18
Portugal,Protein,1966,22
Republic of Korea,Protein,1966,15
Romania,Protein,1966,17
Rwanda,Protein,1966,15
Saint Kitts and Nevis,Protein,1966,16
Saint Lucia,Protein,1966,20
Saint Vincent and the Grenadines,Protein,1966,21
Samoa,Protein,1966,15
Sao Tome and Principe,Protein,1966,16
Saudi Arabia,Protein,1966,21
Senegal,Protein,1966,20
Seychelles,Protein,1966,17
Sierra Leone,Protein,1966,22
Solomon Islands,Protein,1966,13
South Africa,Protein,1966,23
Spain,Protein,1966,23
Sri Lanka,Protein,1966,21
Sudan (former),Protein,1966,22
Suriname,Protein,1966,19
Swaziland,Protein,1966,19
Sweden,Protein,1966,26
Switzerland,Protein,1966,26
