CountryName,Measurement,Year,Dominance
Kuwait,Fat,1990,0.227027027
Lao People's Democratic Republic,Fat,1990,0.569343066
Lebanon,Fat,1990,0.34796748
Lesotho,Fat,1990,0.494023904
Liberia,Fat,1990,0.642045455
Libya,Fat,1990,0.322795341
Madagascar,Fat,1990,0.246987952
Malawi,Fat,1990,0.599118943
Malaysia,Fat,1990,0.628183362
Maldives,Fat,1990,0.612582781
Mali,Fat,1990,0.321148825
Malta,Fat,1990,0.47628866
Mauritania,Fat,1990,0.47734139
Mauritius,Fat,1990,0.637826962
Mexico,Fat,1990,0.288018433
Mongolia,Fat,1990,0.514285714
Morocco,Fat,1990,0.246511628
Mozambique,Fat,1990,0.228739003
Myanmar,Fat,1990,0.3
Namibia,Fat,1990,0.390243902
Nepal,Fat,1990,0.210743802
Netherlands,Fat,1990,0.302479339
New Caledonia,Fat,1990,0.2
New Zealand,Fat,1990,0.395061728
Nicaragua,Fat,1990,0.38247012
Niger,Fat,1990,0.423076923
Nigeria,Fat,1990,0.418947368
Norway,Fat,1990,0.70242915
Pakistan,Fat,1990,0.280864198
Panama,Fat,1990,0.731903485
Paraguay,Fat,1990,0.236842105
Peru,Fat,1990,0.298507463
Philippines,Fat,1990,0.513636364
Poland,Fat,1990,0.495867769
Portugal,Fat,1990,0.309090909
Republic of Korea,Fat,1990,0.402739726
Romania,Fat,1990,0.658139535
Rwanda,Fat,1990,0.286956522
Saint Kitts and Nevis,Fat,1990,0.484
Saint Lucia,Fat,1990,0.479041916
Saint Vincent and the Grenadines,Fat,1990,0.48018648
Samoa,Fat,1990,0.882032668
Sao Tome and Principe,Fat,1990,0.743554953
Saudi Arabia,Fat,1990,0.436762226
Senegal,Fat,1990,0.404639175
Seychelles,Fat,1990,0.307167235
Sierra Leone,Fat,1990,0.762452107
Solomon Islands,Fat,1990,0.684039088
South Africa,Fat,1990,0.427807487
Spain,Fat,1990,0.378545006
Sri Lanka,Fat,1990,0.861495845
Sudan (former),Fat,1990,0.284722222
Suriname,Fat,1990,0.547325103
Swaziland,Fat,1990,0.332258065
Sweden,Fat,1990,0.328600406
Switzerland,Fat,1990,0.182481752
Syrian Arab Republic,Fat,1990,0.305502846
Thailand,Fat,1990,0.279835391
Timor-Leste,Fat,1990,0.374045802
Togo,Fat,1990,0.266149871
Trinidad and Tobago,Fat,1990,0.477572559
Tunisia,Fat,1990,0.396526773
Turkey,Fat,1990,0.25297619
Uganda,Fat,1990,0.281938326
United Arab Emirates,Fat,1990,0.309021113
United Kingdom,Fat,1990,0.27706422
United Republic of Tanzania,Fat,1990,0.263157895
United States of America,Fat,1990,0.64713715
Uruguay,Fat,1990,0.63681592
USSR,Fat,1990,0.539548023
Vanuatu,Fat,1990,0.729106628
Venezuela (Bolivarian Republic of),Fat,1990,0.470225873
Viet Nam,Fat,1990,0.405172414
Yemen,Fat,1990,0.506451613
Yugoslav SFR,Fat,1990,0.318082789
Zambia,Fat,1990,0.57421875
Zimbabwe,Fat,1990,0.348189415
Albania,Fat,1991,0.661676647
Algeria,Fat,1991,0.432539683
Angola,Fat,1991,0.362776025
Antigua and Barbuda,Fat,1991,0.516556291
Argentina,Fat,1991,0.628915663
Australia,Fat,1991,0.215970962
Austria,Fat,1991,0.314375987
Bahamas,Fat,1991,0.523809524
Bangladesh,Fat,1991,0.365384615
Barbados,Fat,1991,0.392776524
Belgium-Luxembourg,Fat,1991,0.196308725
Belize,Fat,1991,0.327380952
Benin,Fat,1991,0.316076294
Bermuda,Fat,1991,0.616
Bolivia (Plurinational State of),Fat,1991,0.346590909
Botswana,Fat,1991,0.243421053
Brazil,Fat,1991,0.747454175
Brunei Darussalam,Fat,1991,0.482233503
Bulgaria,Fat,1991,0.718987342
Burkina Faso,Fat,1991,0.228882834
Burundi,Fat,1991,0.245283019
Cambodia,Fat,1991,0.456140351
Cameroon,Fat,1991,0.425531915
Canada,Fat,1991,0.555910543
Cape Verde,Fat,1991,0.484261501
Central African Republic,Fat,1991,0.373893805
Chad,Fat,1991,0.568831169
Chile,Fat,1991,0.398148148
China,Fat,1991,0.197080292
Colombia,Fat,1991,0.451827243
Comoros,Fat,1991,0.758403361
Congo,Fat,1991,0.424821002
Costa Rica,Fat,1991,0.567567568
C“te d'Ivoire,Fat,1991,0.571788413
Cuba,Fat,1991,0.418478261
Cyprus,Fat,1991,0.296183206
Czechoslovakia,Fat,1991,0.541666667
Democratic People's Republic of Korea,Fat,1991,0.375451264
Denmark,Fat,1991,0.521126761
Djibouti,Fat,1991,0.302013423
Dominica,Fat,1991,0.368956743
Dominican Republic,Fat,1991,0.435096154
Ecuador,Fat,1991,0.588744589
Egypt,Fat,1991,0.235142119
El Salvador,Fat,1991,0.310897436
Ethiopia PDR,Fat,1991,0.161676647
Fiji,Fat,1991,0.499139415
Finland,Fat,1991,0.393333333
France,Fat,1991,0.346153846
French Polynesia,Fat,1991,0.236585366
Gabon,Fat,1991,0.407643312
Gambia,Fat,1991,0.324731183
Germany,Fat,1991,0.319444444
Ghana,Fat,1991,0.466431095
Greece,Fat,1991,0.571587125
Grenada,Fat,1991,0.401260504
Guatemala,Fat,1991,0.424528302
Guinea,Fat,1991,0.383592018
Guinea-Bissau,Fat,1991,0.284705882
Guyana,Fat,1991,0.727272727
Haiti,Fat,1991,0.337837838
Honduras,Fat,1991,0.52892562
Hungary,Fat,1991,0.671052632
Iceland,Fat,1991,0.356707317
India,Fat,1991,0.229452055
Indonesia,Fat,1991,0.260744986
Iran (Islamic Republic of),Fat,1991,0.541019956
Ireland,Fat,1991,0.291666667
Israel,Fat,1991,0.443890274
Italy,Fat,1991,0.419001218
Jamaica,Fat,1991,0.408970976
Japan,Fat,1991,0.367170626
Jordan,Fat,1991,0.246753247
Kenya,Fat,1991,0.545751634
Kiribati,Fat,1991,0.839142091
Kuwait,Fat,1991,0.482954545
Lao People's Democratic Republic,Fat,1991,0.589147287
Lebanon,Fat,1991,0.40311174
Lesotho,Fat,1991,0.550943396
Liberia,Fat,1991,0.762589928
Libya,Fat,1991,0.314112291
Madagascar,Fat,1991,0.236024845
Malawi,Fat,1991,0.63963964
Malaysia,Fat,1991,0.546875
Maldives,Fat,1991,0.598101266
Mali,Fat,1991,0.321518987
Malta,Fat,1991,0.465408805
Mauritania,Fat,1991,0.407534247
Mauritius,Fat,1991,0.658634538
Mexico,Fat,1991,0.269473684
Mongolia,Fat,1991,0.654545455
Morocco,Fat,1991,0.218309859
Mozambique,Fat,1991,0.204142012
Myanmar,Fat,1991,0.259259259
Namibia,Fat,1991,0.306122449
Nepal,Fat,1991,0.191489362
Netherlands,Fat,1991,0.319298246
New Caledonia,Fat,1991,0.209459459
New Zealand,Fat,1991,0.397306397
Nicaragua,Fat,1991,0.386666667
Niger,Fat,1991,0.414746544
Nigeria,Fat,1991,0.41995842
Norway,Fat,1991,0.474708171
Pakistan,Fat,1991,0.259615385
Panama,Fat,1991,0.714285714
Paraguay,Fat,1991,0.212307692
Peru,Fat,1991,0.363207547
Philippines,Fat,1991,0.509345794
Poland,Fat,1991,0.477443609
Portugal,Fat,1991,0.297971919
Republic of Korea,Fat,1991,0.431578947
Romania,Fat,1991,0.621409922
Rwanda,Fat,1991,0.34351145
Saint Kitts and Nevis,Fat,1991,0.424951267
Saint Lucia,Fat,1991,0.522012579
Saint Vincent and the Grenadines,Fat,1991,0.524940618
Samoa,Fat,1991,0.888686131
Sao Tome and Principe,Fat,1991,0.660633484
Saudi Arabia,Fat,1991,0.448789572
Senegal,Fat,1991,0.371534196
Seychelles,Fat,1991,0.28
Sierra Leone,Fat,1991,0.765249538
Solomon Islands,Fat,1991,0.691358025
South Africa,Fat,1991,0.42377261
Spain,Fat,1991,0.369785795
Sri Lanka,Fat,1991,0.836565097
Sudan (former),Fat,1991,0.281553398
Suriname,Fat,1991,0.530769231
Swaziland,Fat,1991,0.362318841
Sweden,Fat,1991,0.434869739
Switzerland,Fat,1991,0.18762089
Syrian Arab Republic,Fat,1991,0.276450512
Thailand,Fat,1991,0.277108434
Timor-Leste,Fat,1991,0.346938776
Togo,Fat,1991,0.303030303
Trinidad and Tobago,Fat,1991,0.425968109
Tunisia,Fat,1991,0.32183908
Turkey,Fat,1991,0.297420334
Uganda,Fat,1991,0.25
United Arab Emirates,Fat,1991,0.275547445
United Kingdom,Fat,1991,0.276173285
United Republic of Tanzania,Fat,1991,0.241666667
United States of America,Fat,1991,0.636842105
Uruguay,Fat,1991,0.576576577
USSR,Fat,1991,0.540145985
Vanuatu,Fat,1991,0.714501511
Venezuela (Bolivarian Republic of),Fat,1991,0.400473934
Viet Nam,Fat,1991,0.385245902
Yemen,Fat,1991,0.546075085
Yugoslav SFR,Fat,1991,0.368888889
Zambia,Fat,1991,0.601694915
Zimbabwe,Fat,1991,0.348901099
Albania,Fat,1992,0.541420118
Algeria,Fat,1992,0.365248227
Angola,Fat,1992,0.357142857
Antigua and Barbuda,Fat,1992,0.50877193
Argentina,Fat,1992,0.663656885
Australia,Fat,1992,0.21799308
Austria,Fat,1992,0.3281493
Bahamas,Fat,1992,0.559139785
Bangladesh,Fat,1992,0.369565217
Barbados,Fat,1992,0.374476987
Belgium-Luxembourg,Fat,1992,0.185970636
Belize,Fat,1992,0.239819005
Benin,Fat,1992,0.315340909
Bermuda,Fat,1992,0.594548552
Bolivia (Plurinational State of),Fat,1992,0.333333333
Botswana,Fat,1992,0.229357798
Brazil,Fat,1992,0.768907563
Brunei Darussalam,Fat,1992,0.480295567
Bulgaria,Fat,1992,0.774193548
Burkina Faso,Fat,1992,0.304568528
Burundi,Fat,1992,0.237623762
Cambodia,Fat,1992,0.41322314
Cameroon,Fat,1992,0.422960725
Canada,Fat,1992,0.542503864
Cape Verde,Fat,1992,0.302752294
Central African Republic,Fat,1992,0.390410959
Chad,Fat,1992,0.559610706
Chile,Fat,1992,0.443113772
China,Fat,1992,0.201492537
Colombia,Fat,1992,0.449685535
Comoros,Fat,1992,0.772532189
Congo,Fat,1992,0.382022472
Costa Rica,Fat,1992,0.553911205
C“te d'Ivoire,Fat,1992,0.554156171
Cuba,Fat,1992,0.345724907
Cyprus,Fat,1992,0.195691203
Czechoslovakia,Fat,1992,0.524725275
Democratic People's Republic of Korea,Fat,1992,0.420634921
Denmark,Fat,1992,0.35694051
Djibouti,Fat,1992,0.315789474
Dominica,Fat,1992,0.341463415
Dominican Republic,Fat,1992,0.469767442
Ecuador,Fat,1992,0.537037037
Egypt,Fat,1992,0.232984293
El Salvador,Fat,1992,0.305993691
Ethiopia PDR,Fat,1992,0.153846154
Fiji,Fat,1992,0.467741935
Finland,Fat,1992,0.551928783
France,Fat,1992,0.345614035
French Polynesia,Fat,1992,0.216666667
Gabon,Fat,1992,0.383838384
Gambia,Fat,1992,0.268502582
Germany,Fat,1992,0.295336788
Ghana,Fat,1992,0.442244224
Greece,Fat,1992,0.564516129
Grenada,Fat,1992,0.411235955
Guatemala,Fat,1992,0.410169492
Guinea,Fat,1992,0.344897959
Guinea-Bissau,Fat,1992,0.248543689
Guyana,Fat,1992,0.715517241
Haiti,Fat,1992,0.324561404
Honduras,Fat,1992,0.567164179
Hungary,Fat,1992,0.696517413
Iceland,Fat,1992,0.389221557
India,Fat,1992,0.19
Indonesia,Fat,1992,0.251396648
Iran (Islamic Republic of),Fat,1992,0.577878104
Ireland,Fat,1992,0.317907445
Israel,Fat,1992,0.399020808
Italy,Fat,1992,0.414893617
Jamaica,Fat,1992,0.436314363
Japan,Fat,1992,0.354906054
Jordan,Fat,1992,0.278557114
Kenya,Fat,1992,0.538983051
Kiribati,Fat,1992,0.809160305
Kuwait,Fat,1992,0.25483871
Lao People's Democratic Republic,Fat,1992,0.580882353
Lebanon,Fat,1992,0.416545718
Lesotho,Fat,1992,0.535714286
Liberia,Fat,1992,0.736283186
Libya,Fat,1992,0.366522367
Madagascar,Fat,1992,0.253246753
Malawi,Fat,1992,0.600985222
Malaysia,Fat,1992,0.527619048
Maldives,Fat,1992,0.624584718
Mali,Fat,1992,0.257062147
Malta,Fat,1992,0.358974359
Mauritania,Fat,1992,0.41011236
Mauritius,Fat,1992,0.687747036
Mexico,Fat,1992,0.324786325
Mongolia,Fat,1992,0.542372881
Morocco,Fat,1992,0.292857143
Mozambique,Fat,1992,0.226586103
Myanmar,Fat,1992,0.297805643
Namibia,Fat,1992,0.315068493
Nepal,Fat,1992,0.176470588
Netherlands,Fat,1992,0.324232082
New Caledonia,Fat,1992,0.243190661
New Zealand,Fat,1992,0.41576087
Nicaragua,Fat,1992,0.428125
Niger,Fat,1992,0.410377358
Nigeria,Fat,1992,0.410821643
Norway,Fat,1992,0.5256917
Pakistan,Fat,1992,0.275766017
Panama,Fat,1992,0.699367089
Paraguay,Fat,1992,0.212307692
Peru,Fat,1992,0.326829268
Philippines,Fat,1992,0.443925234
Poland,Fat,1992,0.3894081
Portugal,Fat,1992,0.239273927
Republic of Korea,Fat,1992,0.406417112
Romania,Fat,1992,0.611464968
Rwanda,Fat,1992,0.305343511
Saint Kitts and Nevis,Fat,1992,0.346303502
Saint Lucia,Fat,1992,0.563218391
Saint Vincent and the Grenadines,Fat,1992,0.529976019
Samoa,Fat,1992,0.888888889
Sao Tome and Principe,Fat,1992,0.696458685
Saudi Arabia,Fat,1992,0.492565056
Senegal,Fat,1992,0.349637681
Seychelles,Fat,1992,0.320872274
Sierra Leone,Fat,1992,0.757246377
Solomon Islands,Fat,1992,0.728395062
South Africa,Fat,1992,0.436842105
Spain,Fat,1992,0.375854214
Sri Lanka,Fat,1992,0.825545171
Sudan (former),Fat,1992,0.290429043
Suriname,Fat,1992,0.468401487
Swaziland,Fat,1992,0.413114754
Sweden,Fat,1992,0.369565217
Switzerland,Fat,1992,0.197696737
Syrian Arab Republic,Fat,1992,0.26709062
Thailand,Fat,1992,0.278884462
Timor-Leste,Fat,1992,0.348387097
Togo,Fat,1992,0.275
Trinidad and Tobago,Fat,1992,0.476415094
Tunisia,Fat,1992,0.463525836
Turkey,Fat,1992,0.298904538
Uganda,Fat,1992,0.246808511
United Arab Emirates,Fat,1992,0.258865248
United Kingdom,Fat,1992,0.373015873
United Republic of Tanzania,Fat,1992,0.239495798
United States of America,Fat,1992,0.663143989
Uruguay,Fat,1992,0.543307087
USSR,Fat,1992,0.503545556
Vanuatu,Fat,1992,0.650819672
Venezuela (Bolivarian Republic of),Fat,1992,0.359477124
Viet Nam,Fat,1992,0.37398374
Yemen,Fat,1992,0.547987616
Yugoslav SFR,Fat,1992,0.564601517
Zambia,Fat,1992,0.56768559
Zimbabwe,Fat,1992,0.385542169
Albania,Fat,1993,0.556886228
Algeria,Fat,1993,0.331481481
Angola,Fat,1993,0.394160584
Antigua and Barbuda,Fat,1993,0.475644699
Argentina,Fat,1993,0.676339286
Australia,Fat,1993,0.21875
Austria,Fat,1993,0.3
Bahamas,Fat,1993,0.56284153
Bangladesh,Fat,1993,0.320987654
Barbados,Fat,1993,0.396963124
Belgium-Luxembourg,Fat,1993,0.191935484
Belize,Fat,1993,0.211538462
Benin,Fat,1993,0.289189189
Bermuda,Fat,1993,0.602310231
Bolivia (Plurinational State of),Fat,1993,0.355191257
Botswana,Fat,1993,0.186170213
Brazil,Fat,1993,0.760964912
Brunei Darussalam,Fat,1993,0.533980583
Bulgaria,Fat,1993,0.748329621
Burkina Faso,Fat,1993,0.414814815
Burundi,Fat,1993,0.227722772
Cambodia,Fat,1993,0.34
Cameroon,Fat,1993,0.429447853
Canada,Fat,1993,0.574018127
Cape Verde,Fat,1993,0.446753247
Central African Republic,Fat,1993,0.393867925
Chad,Fat,1993,0.621409922
Chile,Fat,1993,0.475903614
China,Fat,1993,0.19434629
Colombia,Fat,1993,0.454545455
Comoros,Fat,1993,0.816425121
Congo,Fat,1993,0.417948718
Costa Rica,Fat,1993,0.566591422
C“te d'Ivoire,Fat,1993,0.551532033
Cuba,Fat,1993,0.363636364
Cyprus,Fat,1993,0.249578415
Czechoslovakia,Fat,1993,0.559589715
Democratic People's Republic of Korea,Fat,1993,0.390804598
Denmark,Fat,1993,0.421828909
Djibouti,Fat,1993,0.376470588
Dominica,Fat,1993,0.36159601
Dominican Republic,Fat,1993,0.537117904
Ecuador,Fat,1993,0.651869159
Egypt,Fat,1993,0.220207254
El Salvador,Fat,1993,0.326153846
Ethiopia PDR,Fat,1993,0.134088732
Fiji,Fat,1993,0.470686767
Finland,Fat,1993,0.551622419
France,Fat,1993,0.346221441
French Polynesia,Fat,1993,0.208154506
Gabon,Fat,1993,0.371428571
Gambia,Fat,1993,0.281505728
Germany,Fat,1993,0.31533101
Ghana,Fat,1993,0.373417722
Greece,Fat,1993,0.597254005
Grenada,Fat,1993,0.394849785
Guatemala,Fat,1993,0.444805195
Guinea,Fat,1993,0.332688588
Guinea-Bissau,Fat,1993,0.284444444
Guyana,Fat,1993,0.696969697
Haiti,Fat,1993,0.346153846
Honduras,Fat,1993,0.601023018
Hungary,Fat,1993,0.604265403
Iceland,Fat,1993,0.3875
India,Fat,1993,0.17562724
Indonesia,Fat,1993,0.261363636
Iran (Islamic Republic of),Fat,1993,0.522781775
Ireland,Fat,1993,0.330969267
Israel,Fat,1993,0.405440415
Italy,Fat,1993,0.437086093
Jamaica,Fat,1993,0.430025445
Japan,Fat,1993,0.357894737
Jordan,Fat,1993,0.304428044
Kenya,Fat,1993,0.503355705
Kiribati,Fat,1993,0.839537869
Kuwait,Fat,1993,0.254098361
Lao People's Democratic Republic,Fat,1993,0.592307692
Lebanon,Fat,1993,0.459259259
Lesotho,Fat,1993,0.493927126
Liberia,Fat,1993,0.8
Libya,Fat,1993,0.369318182
Madagascar,Fat,1993,0.253246753
Malawi,Fat,1993,0.607476636
Malaysia,Fat,1993,0.547024952
Maldives,Fat,1993,0.593059937
Mali,Fat,1993,0.250712251
Malta,Fat,1993,0.347161572
Mauritania,Fat,1993,0.333333333
Mauritius,Fat,1993,0.698113208
Mexico,Fat,1993,0.310416667
Mongolia,Fat,1993,0.7
Morocco,Fat,1993,0.3025
Mozambique,Fat,1993,0.246710526
Myanmar,Fat,1993,0.330578512
Namibia,Fat,1993,0.37037037
Nepal,Fat,1993,0.182572614
Netherlands,Fat,1993,0.297945205
New Caledonia,Fat,1993,0.25
New Zealand,Fat,1993,0.447712418
Nicaragua,Fat,1993,0.406060606
Niger,Fat,1993,0.403846154
Nigeria,Fat,1993,0.421052632
Norway,Fat,1993,0.654223969
Pakistan,Fat,1993,0.35890411
Panama,Fat,1993,0.674050633
Paraguay,Fat,1993,0.195652174
Peru,Fat,1993,0.352112676
Philippines,Fat,1993,0.492822967
Poland,Fat,1993,0.42776204
Portugal,Fat,1993,0.250819672
Republic of Korea,Fat,1993,0.364902507
Romania,Fat,1993,0.650641026
Rwanda,Fat,1993,0.23699422
Saint Kitts and Nevis,Fat,1993,0.347547974
Saint Lucia,Fat,1993,0.538461538
Saint Vincent and the Grenadines,Fat,1993,0.528708134
Samoa,Fat,1993,0.902702703
Sao Tome and Principe,Fat,1993,0.685810811
Saudi Arabia,Fat,1993,0.512280702
Senegal,Fat,1993,0.26340694
Seychelles,Fat,1993,0.2899729
Sierra Leone,Fat,1993,0.759358289
Solomon Islands,Fat,1993,0.736842105
South Africa,Fat,1993,0.418181818
Spain,Fat,1993,0.375434531
Sri Lanka,Fat,1993,0.822888283
Sudan (former),Fat,1993,0.277456647
Suriname,Fat,1993,0.467625899
Swaziland,Fat,1993,0.37751004
Sweden,Fat,1993,0.29143898
Switzerland,Fat,1993,0.166347992
Syrian Arab Republic,Fat,1993,0.257318952
Thailand,Fat,1993,0.288617886
Timor-Leste,Fat,1993,0.368421053
Togo,Fat,1993,0.316076294
Trinidad and Tobago,Fat,1993,0.48441247
Tunisia,Fat,1993,0.514503817
Turkey,Fat,1993,0.244186047
Uganda,Fat,1993,0.25
United Arab Emirates,Fat,1993,0.259036145
United Kingdom,Fat,1993,0.398026316
United Republic of Tanzania,Fat,1993,0.261682243
United States of America,Fat,1993,0.67746114
Uruguay,Fat,1993,0.551330798
USSR,Fat,1993,0.50245998
Vanuatu,Fat,1993,0.680456491
Venezuela (Bolivarian Republic of),Fat,1993,0.387168142
Viet Nam,Fat,1993,0.367647059
Yemen,Fat,1993,0.544615385
Yugoslav SFR,Fat,1993,0.563323102
Zambia,Fat,1993,0.573459716
Zimbabwe,Fat,1993,0.37037037
Albania,Fat,1994,0.558730159
Algeria,Fat,1994,0.341796875
Angola,Fat,1994,0.408730159
Antigua and Barbuda,Fat,1994,0.365591398
Argentina,Fat,1994,0.690265487
Australia,Fat,1994,0.243093923
Austria,Fat,1994,0.280528053
Bahamas,Fat,1994,0.568181818
Bangladesh,Fat,1994,0.222222222
Barbados,Fat,1994,0.406181015
Belgium-Luxembourg,Fat,1994,0.157894737
Belize,Fat,1994,0.240566038
Benin,Fat,1994,0.31547619
Bermuda,Fat,1994,0.449748744
Bolivia (Plurinational State of),Fat,1994,0.385869565
Botswana,Fat,1994,0.167420814
Brazil,Fat,1994,0.735426009
Brunei Darussalam,Fat,1994,0.471744472
Bulgaria,Fat,1994,0.746341463
Burkina Faso,Fat,1994,0.358916479
Burundi,Fat,1994,0.244444444
Cambodia,Fat,1994,0.34
Cameroon,Fat,1994,0.401179941
Canada,Fat,1994,0.622754491
Cape Verde,Fat,1994,0.546644845
Central African Republic,Fat,1994,0.396017699
Chad,Fat,1994,0.505076142
Chile,Fat,1994,0.463556851
China,Fat,1994,0.181518152
Colombia,Fat,1994,0.476056338
Comoros,Fat,1994,0.78551532
Congo,Fat,1994,0.385
Costa Rica,Fat,1994,0.478060046
C“te d'Ivoire,Fat,1994,0.601485149
Cuba,Fat,1994,0.392226148
Cyprus,Fat,1994,0.277777778
Czechoslovakia,Fat,1994,0.524931542
Democratic People's Republic of Korea,Fat,1994,0.362264151
Denmark,Fat,1994,0.451104101
Djibouti,Fat,1994,0.362162162
Dominica,Fat,1994,0.381578947
Dominican Republic,Fat,1994,0.513402062
Ecuador,Fat,1994,0.64792176
Egypt,Fat,1994,0.201044386
El Salvador,Fat,1994,0.306501548
Ethiopia PDR,Fat,1994,0.138007338
Fiji,Fat,1994,0.452290076
Finland,Fat,1994,0.576802508
France,Fat,1994,0.356506239
French Polynesia,Fat,1994,0.233739837
Gabon,Fat,1994,0.37254902
Gambia,Fat,1994,0.282982792
Germany,Fat,1994,0.332161687
Ghana,Fat,1994,0.359516616
Greece,Fat,1994,0.560788609
Grenada,Fat,1994,0.37804878
Guatemala,Fat,1994,0.455782313
Guinea,Fat,1994,0.366666667
Guinea-Bissau,Fat,1994,0.27753304
Guyana,Fat,1994,0.719594595
Haiti,Fat,1994,0.315555556
Honduras,Fat,1994,0.598930481
Hungary,Fat,1994,0.591836735
Iceland,Fat,1994,0.376582278
India,Fat,1994,0.218855219
Indonesia,Fat,1994,0.252148997
Iran (Islamic Republic of),Fat,1994,0.485776805
Ireland,Fat,1994,0.312734082
Israel,Fat,1994,0.354196302
Italy,Fat,1994,0.4375
Jamaica,Fat,1994,0.434782609
Japan,Fat,1994,0.354639175
Jordan,Fat,1994,0.265107212
Kenya,Fat,1994,0.5
Kiribati,Fat,1994,0.854497354
Kuwait,Fat,1994,0.251685393
Lao People's Democratic Republic,Fat,1994,0.586466165
Lebanon,Fat,1994,0.441176471
Lesotho,Fat,1994,0.513944223
Liberia,Fat,1994,0.780442804
Libya,Fat,1994,0.362378976
Madagascar,Fat,1994,0.246666667
Malawi,Fat,1994,0.634146341
Malaysia,Fat,1994,0.546351085
Maldives,Fat,1994,0.584775087
Mali,Fat,1994,0.328395062
Malta,Fat,1994,0.34375
Mauritania,Fat,1994,0.560606061
Mauritius,Fat,1994,0.600318471
Mexico,Fat,1994,0.30334728
Mongolia,Fat,1994,0.772727273
Morocco,Fat,1994,0.284688995
Mozambique,Fat,1994,0.232638889
Myanmar,Fat,1994,0.311926606
Namibia,Fat,1994,0.310344828
Nepal,Fat,1994,0.189189189
Netherlands,Fat,1994,0.493783304
New Caledonia,Fat,1994,0.26987061
New Zealand,Fat,1994,0.413680782
Nicaragua,Fat,1994,0.235294118
Niger,Fat,1994,0.47311828
Nigeria,Fat,1994,0.425855513
Norway,Fat,1994,0.514450867
Pakistan,Fat,1994,0.44648318
Panama,Fat,1994,0.657627119
Paraguay,Fat,1994,0.260273973
Peru,Fat,1994,0.337962963
Philippines,Fat,1994,0.459227468
Poland,Fat,1994,0.4
Portugal,Fat,1994,0.224080268
Republic of Korea,Fat,1994,0.398081535
Romania,Fat,1994,0.667741935
Rwanda,Fat,1994,0.243093923
Saint Kitts and Nevis,Fat,1994,0.368298368
Saint Lucia,Fat,1994,0.598173516
Saint Vincent and the Grenadines,Fat,1994,0.352941176
Samoa,Fat,1994,0.880566802
Sao Tome and Principe,Fat,1994,0.68641115
Saudi Arabia,Fat,1994,0.500994036
Senegal,Fat,1994,0.270689655
Seychelles,Fat,1994,0.271634615
Sierra Leone,Fat,1994,0.672727273
Solomon Islands,Fat,1994,0.716814159
South Africa,Fat,1994,0.460807601
Spain,Fat,1994,0.385628743
Sri Lanka,Fat,1994,0.849740933
Sudan (former),Fat,1994,0.271708683
Suriname,Fat,1994,0.505660377
Swaziland,Fat,1994,0.36259542
Sweden,Fat,1994,0.258655804
Switzerland,Fat,1994,0.263157895
Syrian Arab Republic,Fat,1994,0.270700637
Thailand,Fat,1994,0.294605809
Timor-Leste,Fat,1994,0.351515152
Togo,Fat,1994,0.287878788
Trinidad and Tobago,Fat,1994,0.552036199
Tunisia,Fat,1994,0.553097345
Turkey,Fat,1994,0.261119082
Uganda,Fat,1994,0.215613383
United Arab Emirates,Fat,1994,0.267634855
United Kingdom,Fat,1994,0.391080617
United Republic of Tanzania,Fat,1994,0.257142857
United States of America,Fat,1994,0.682414698
Uruguay,Fat,1994,0.505928854
USSR,Fat,1994,0.46083345
Vanuatu,Fat,1994,0.680379747
Venezuela (Bolivarian Republic of),Fat,1994,0.343980344
Viet Nam,Fat,1994,0.340277778
Yemen,Fat,1994,0.534201954
Yugoslav SFR,Fat,1994,0.579019433
Zambia,Fat,1994,0.569506726
Zimbabwe,Fat,1994,0.369942197
Albania,Fat,1995,0.554794521
Algeria,Fat,1995,0.380333952
Angola,Fat,1995,0.391791045
Antigua and Barbuda,Fat,1995,0.361313869
Argentina,Fat,1995,0.694013304
Australia,Fat,1995,0.246800731
Austria,Fat,1995,0.292682927
Bahamas,Fat,1995,0.565714286
Bangladesh,Fat,1995,0.276470588
Barbados,Fat,1995,0.397027601
Belgium-Luxembourg,Fat,1995,0.197309417
Belize,Fat,1995,0.194805195
Benin,Fat,1995,0.352459016
Bermuda,Fat,1995,0.269315673
Bolivia (Plurinational State of),Fat,1995,0.344660194
Botswana,Fat,1995,0.335640138
Brazil,Fat,1995,0.728813559
Brunei Darussalam,Fat,1995,0.482142857
Bulgaria,Fat,1995,0.748815166
Burkina Faso,Fat,1995,0.338028169
Burundi,Fat,1995,0.221052632
Cambodia,Fat,1995,0.349315068
Cameroon,Fat,1995,0.416167665
Canada,Fat,1995,0.630747126
Cape Verde,Fat,1995,0.454219031
Central African Republic,Fat,1995,0.377828054
Chad,Fat,1995,0.636956522
Chile,Fat,1995,0.435897436
China,Fat,1995,0.172077922
Colombia,Fat,1995,0.457300275
Comoros,Fat,1995,0.779527559
Congo,Fat,1995,0.37007874
Costa Rica,Fat,1995,0.47300216
C“te d'Ivoire,Fat,1995,0.571428571
Cuba,Fat,1995,0.361607143
Cyprus,Fat,1995,0.186219739
Czechoslovakia,Fat,1995,0.632361004
Democratic People's Republic of Korea,Fat,1995,0.379310345
Denmark,Fat,1995,0.355223881
Djibouti,Fat,1995,0.419087137
Dominica,Fat,1995,0.35694051
Dominican Republic,Fat,1995,0.53
Ecuador,Fat,1995,0.575630252
