CountryName,ItemName,FoodGroupName,ElementName,UnitName,Year,Value
*Global Mean,Beans,Pulses,Protein,g/capita/day,1987,1.588157895
*Global Mean,Beans,Pulses,Protein,g/capita/day,1994,1.536692012
*Global Mean,Beans,Pulses,Protein,g/capita/day,1997,1.598370732
*Global Mean,Beans,Pulses,Protein,g/capita/day,2001,1.692754019
*Global Mean,Beans,Pulses,Protein,g/capita/day,2004,1.683370637
*Global Mean,Beans,Pulses,Protein,g/capita/day,2005,1.70791062
*Global Mean,Beans,Pulses,Protein,g/capita/day,2006,1.741696251
*Global Mean,Cassava,Starchy roots,Calories,kcal/capita/day,1963,82.57894737
*Global Mean,Cassava,Starchy roots,Calories,kcal/capita/day,1970,80.05263158
*Global Mean,Cassava,Starchy roots,Calories,kcal/capita/day,1978,73.88815789
*Global Mean,Cassava,Starchy roots,Calories,kcal/capita/day,1979,71.24342105
*Global Mean,Cassava,Starchy roots,Calories,kcal/capita/day,1982,68.61184211
*Global Mean,Cassava,Starchy roots,Calories,kcal/capita/day,1983,66.80263158
*Global Mean,Cassava,Starchy roots,Calories,kcal/capita/day,1988,68.05921053
*Global Mean,Cassava,Starchy roots,Calories,kcal/capita/day,2006,65.44736842
*Global Mean,Cassava,Starchy roots,Fat,g/capita/day,1999,0.093421053
*Global Mean,Cassava,Starchy roots,Fat,g/capita/day,2005,0.089473684
*Global Mean,Cassava,Starchy roots,Food Weight,g/capita/day,1962,82.77937996
*Global Mean,Cassava,Starchy roots,Food Weight,g/capita/day,1967,80.98233598
*Global Mean,Cassava,Starchy roots,Protein,g/capita/day,1962,0.617105263
*Global Mean,Cassava,Starchy roots,Protein,g/capita/day,1974,0.560526316
*Global Mean,Cassava,Starchy roots,Protein,g/capita/day,1992,0.484868421
*Global Mean,Cassava,Starchy roots,Protein,g/capita/day,1994,0.485526316
*Global Mean,Cassava,Starchy roots,Protein,g/capita/day,1995,0.482894737
*Global Mean,Cereals (other),Grains,Calories,kcal/capita/day,1962,21.17105263
*Global Mean,Cereals (other),Grains,Calories,kcal/capita/day,1968,17.83552632
*Global Mean,Cereals (other),Grains,Calories,kcal/capita/day,1982,15.96052632
*Global Mean,Cereals (other),Grains,Calories,kcal/capita/day,1989,11.00657895
*Global Mean,Cereals (other),Grains,Calories,kcal/capita/day,1998,8.388516428
*Global Mean,Cereals (other),Grains,Fat,g/capita/day,1964,0.0875
*Global Mean,Cereals (other),Grains,Fat,g/capita/day,1966,0.081578947
*Global Mean,Cereals (other),Grains,Fat,g/capita/day,1967,0.075657895
*Global Mean,Cereals (other),Grains,Fat,g/capita/day,1997,0.031577347
*Global Mean,Cereals (other),Grains,Fat,g/capita/day,1999,0.026895667
*Global Mean,Cereals (other),Grains,Food Weight,g/capita/day,1985,5.072098054
*Global Mean,Cereals (other),Grains,Food Weight,g/capita/day,2001,3.388048983
*Global Mean,Cereals (other),Grains,Food Weight,g/capita/day,2003,3.353732361
*Global Mean,Cereals (other),Grains,Food Weight,g/capita/day,2008,3.494511244
*Global Mean,Cereals (other),Grains,Protein,g/capita/day,1966,0.536184211
*Global Mean,Cereals (other),Grains,Protein,g/capita/day,1971,0.422368421
*Global Mean,Cereals (other),Grains,Protein,g/capita/day,1980,0.423684211
*Global Mean,Cereals (other),Grains,Protein,g/capita/day,1985,0.361184211
*Global Mean,Cereals (other),Grains,Protein,g/capita/day,1989,0.296710526
*Global Mean,Cereals (other),Grains,Protein,g/capita/day,1991,0.336842105
*Global Mean,Cereals (other),Grains,Protein,g/capita/day,2002,0.244904724
*Global Mean,Cereals (other),Grains,Protein,g/capita/day,2005,0.237577027
*Global Mean,Citrus (other),Fruits,Calories,kcal/capita/day,1974,0.605263158
*Global Mean,Citrus (other),Fruits,Calories,kcal/capita/day,1975,0.611842105
*Global Mean,Citrus (other),Fruits,Calories,kcal/capita/day,1976,0.677631579
*Global Mean,Citrus (other),Fruits,Calories,kcal/capita/day,1981,0.631578947
*Global Mean,Citrus (other),Fruits,Calories,kcal/capita/day,1982,0.671052632
*Global Mean,Citrus (other),Fruits,Calories,kcal/capita/day,1999,0.835526316
*Global Mean,Citrus (other),Fruits,Calories,kcal/capita/day,2000,0.829816268
*Global Mean,Citrus (other),Fruits,Calories,kcal/capita/day,2006,0.842105263
*Global Mean,Citrus (other),Fruits,Calories,kcal/capita/day,2009,0.809867159
*Global Mean,Citrus (other),Fruits,Fat,g/capita/day,1961,0.003947368
*Global Mean,Citrus (other),Fruits,Fat,g/capita/day,1964,0.003947368
*Global Mean,Citrus (other),Fruits,Fat,g/capita/day,1984,0.003947368
*Global Mean,Citrus (other),Fruits,Fat,g/capita/day,1986,0.003289474
*Global Mean,Citrus (other),Fruits,Fat,g/capita/day,1991,0.004605263
*Global Mean,Citrus (other),Fruits,Food Weight,g/capita/day,1962,2.244051911
*Global Mean,Citrus (other),Fruits,Food Weight,g/capita/day,1966,2.438716655
*Global Mean,Citrus (other),Fruits,Food Weight,g/capita/day,1970,2.393655371
*Global Mean,Citrus (other),Fruits,Food Weight,g/capita/day,1989,2.642393655
*Global Mean,Citrus (other),Fruits,Food Weight,g/capita/day,1991,2.604542177
*Global Mean,Citrus (other),Fruits,Food Weight,g/capita/day,1994,2.776784817
*Global Mean,Citrus (other),Fruits,Food Weight,g/capita/day,2007,3.457504123
*Global Mean,Citrus (other),Fruits,Protein,g/capita/day,1961,0.009210526
*Global Mean,Citrus (other),Fruits,Protein,g/capita/day,1964,0.009210526
*Global Mean,Citrus (other),Fruits,Protein,g/capita/day,1967,0.009868421
*Global Mean,Alcoholic beverages,Alcoholic beverages,Calories,kcal/capita/day,1970,19.46710526
*Global Mean,Alcoholic beverages,Alcoholic beverages,Calories,kcal/capita/day,1972,20.07894737
*Global Mean,Alcoholic beverages,Alcoholic beverages,Calories,kcal/capita/day,1974,21.03947368
*Global Mean,Alcoholic beverages,Alcoholic beverages,Calories,kcal/capita/day,1975,22.21710526
*Global Mean,Alcoholic beverages,Alcoholic beverages,Calories,kcal/capita/day,1993,21.9780131
*Global Mean,Alcoholic beverages,Alcoholic beverages,Calories,kcal/capita/day,1999,21.40652811
*Global Mean,Alcoholic beverages,Alcoholic beverages,Calories,kcal/capita/day,2002,21.27330702
*Global Mean,Alcoholic beverages,Alcoholic beverages,Calories,kcal/capita/day,2005,21.06980688
*Global Mean,Alcoholic beverages,Alcoholic beverages,Calories,kcal/capita/day,2008,22.52404192
*Global Mean,Alcoholic beverages,Alcoholic beverages,Fat,g/capita/day,1978,0
*Global Mean,Alcoholic beverages,Alcoholic beverages,Fat,g/capita/day,1981,0
*Global Mean,Alcoholic beverages,Alcoholic beverages,Fat,g/capita/day,1984,0
*Global Mean,Alcoholic beverages,Alcoholic beverages,Fat,g/capita/day,1987,0
*Global Mean,Alcoholic beverages,Alcoholic beverages,Food Weight,g/capita/day,1966,6.20223504
*Global Mean,Alcoholic beverages,Alcoholic beverages,Food Weight,g/capita/day,1968,6.232876712
*Global Mean,Alcoholic beverages,Alcoholic beverages,Food Weight,g/capita/day,1980,8.022710887
*Global Mean,Alcoholic beverages,Alcoholic beverages,Food Weight,g/capita/day,1984,7.815428984
*Global Mean,Alcoholic beverages,Alcoholic beverages,Food Weight,g/capita/day,1994,7.314703525
*Global Mean,Alcoholic beverages,Alcoholic beverages,Protein,g/capita/day,1963,0
*Global Mean,Alcoholic beverages,Alcoholic beverages,Protein,g/capita/day,1966,0
*Global Mean,Alcoholic beverages,Alcoholic beverages,Protein,g/capita/day,1969,0
*Global Mean,Alcoholic beverages,Alcoholic beverages,Protein,g/capita/day,1977,0.000657895
*Global Mean,Alcoholic beverages,Alcoholic beverages,Protein,g/capita/day,2000,0.000657895
*Global Mean,Alcoholic beverages,Alcoholic beverages,Protein,g/capita/day,2003,0.000657895
*Global Mean,Alcoholic beverages,Alcoholic beverages,Protein,g/capita/day,2006,0.000657895
*Global Mean,Alcoholic beverages,Alcoholic beverages,Protein,g/capita/day,2008,0.001315789
*Global Mean,Animal Products (Total),Animal products,Calories,kcal/capita/day,1961,382.9078947
*Global Mean,Animal Products (Total),Animal products,Calories,kcal/capita/day,1994,470.5161752
*Global Mean,Animal Products (Total),Animal products,Calories,kcal/capita/day,1996,474.9222825
*Global Mean,Animal Products (Total),Animal products,Calories,kcal/capita/day,1997,478.0023211
*Global Mean,Animal Products (Total),Animal products,Calories,kcal/capita/day,2005,497.9982347
*Global Mean,Animal Products (Total),Animal products,Calories,kcal/capita/day,2007,511.3801686
*Global Mean,Animal Products (Total),Animal products,Fat,g/capita/day,1970,31.02368421
*Global Mean,Animal Products (Total),Animal products,Fat,g/capita/day,1983,33.81052632
*Global Mean,Animal Products (Total),Animal products,Fat,g/capita/day,1986,33.98552632
*Global Mean,Animal Products (Total),Animal products,Fat,g/capita/day,1988,34.15197368
*Global Mean,Animal Products (Total),Animal products,Fat,g/capita/day,1990,33.84473684
*Global Mean,Animal Products (Total),Animal products,Fat,g/capita/day,1992,33.89300916
*Global Mean,Animal Products (Total),Animal products,Fat,g/capita/day,1994,33.39891519
*Global Mean,Animal Products (Total),Animal products,Fat,g/capita/day,1996,33.58763181
*Global Mean,Animal Products (Total),Animal products,Fat,g/capita/day,2000,34.46673593
*Global Mean,Animal Products (Total),Animal products,Fat,g/capita/day,2002,34.71215991
*Global Mean,Animal Products (Total),Animal products,Fat,g/capita/day,2004,34.62536688
*Global Mean,Animal Products (Total),Animal products,Fat,g/capita/day,2009,35.64898671
*Global Mean,Animal Products (Total),Animal products,Food Weight,g/capita/day,1967,370.46323
*Global Mean,Animal Products (Total),Animal products,Food Weight,g/capita/day,1970,389.1618601
*Global Mean,Animal Products (Total),Animal products,Food Weight,g/capita/day,1980,442.1178803
*Global Mean,Animal Products (Total),Animal products,Food Weight,g/capita/day,1983,442.2999279
*Global Mean,Animal Products (Total),Animal products,Food Weight,g/capita/day,1989,446.7069214
*Global Mean,Animal Products (Total),Animal products,Protein,g/capita/day,1973,26.20592105
*Global Mean,Animal Products (Total),Animal products,Protein,g/capita/day,1974,26.53092105
*Global Mean,Animal Products (Total),Animal products,Protein,g/capita/day,1986,30.14407895
*Global Mean,Animal Products (Total),Animal products,Protein,g/capita/day,1987,30.43026316
*Global Mean,Animal Products (Total),Animal products,Protein,g/capita/day,2004,33.02759653
*Global Mean,Animal Products (Total),Animal products,Protein,g/capita/day,2008,34.35874959
*Global Mean,Apples,Fruits,Calories,kcal/capita/day,1976,7.184210526
*Global Mean,Apples,Fruits,Calories,kcal/capita/day,1983,8.263157895
*Global Mean,Apples,Fruits,Fat,g/capita/day,1966,0.040789474
*Global Mean,Apples,Fruits,Fat,g/capita/day,1973,0.042105263
*Global Mean,Apples,Fruits,Fat,g/capita/day,1980,0.048026316
*Global Mean,Apples,Fruits,Fat,g/capita/day,1985,0.046052632
*Global Mean,Apples,Fruits,Fat,g/capita/day,1999,0.047160578
*Global Mean,Apples,Fruits,Food Weight,g/capita/day,1964,14.06092286
*Global Mean,Apples,Fruits,Food Weight,g/capita/day,1990,18.95638068
*Global Mean,Apples,Fruits,Food Weight,g/capita/day,1992,19.05354749
*Global Mean,Apples,Fruits,Food Weight,g/capita/day,1998,19.29569541
*Global Mean,Apples,Fruits,Food Weight,g/capita/day,2003,22.63021208
*Global Mean,Apples,Fruits,Food Weight,g/capita/day,2006,22.87557488
*Global Mean,Apples,Fruits,Food Weight,g/capita/day,2009,24.5440057
*Global Mean,Apples,Fruits,Protein,g/capita/day,1963,0.032894737
*Global Mean,Apples,Fruits,Protein,g/capita/day,1967,0.036842105
*Global Mean,Cassava,Starchy roots,Protein,g/capita/day,1981,0.517763158
*Global Mean,Cassava,Starchy roots,Protein,g/capita/day,1996,0.492105263
*Global Mean,Cereals (other),Grains,Calories,kcal/capita/day,1964,21.25
*Global Mean,Cereals (other),Grains,Calories,kcal/capita/day,1965,20.70394737
*Global Mean,Cereals (other),Grains,Calories,kcal/capita/day,1973,16.50657895
*Global Mean,Cereals (other),Grains,Calories,kcal/capita/day,1980,15.54605263
*Global Mean,Cereals (other),Grains,Calories,kcal/capita/day,2001,9.222508791
*Global Mean,Cereals (other),Grains,Calories,kcal/capita/day,2003,9.002084839
*Global Mean,Cereals (other),Grains,Calories,kcal/capita/day,2005,8.750370335
*Global Mean,Cereals (other),Grains,Fat,g/capita/day,1971,0.063815789
*Global Mean,Cereals (other),Grains,Fat,g/capita/day,1996,0.036121224
*Global Mean,Cereals (other),Grains,Fat,g/capita/day,1998,0.029479551
*Global Mean,Cereals (other),Grains,Fat,g/capita/day,2007,0.032885261
*Global Mean,Cereals (other),Grains,Food Weight,g/capita/day,1963,7.469358327
*Global Mean,Cereals (other),Grains,Food Weight,g/capita/day,1965,7.180966114
*Global Mean,Cereals (other),Grains,Food Weight,g/capita/day,1966,7.011535689
*Global Mean,Cereals (other),Grains,Food Weight,g/capita/day,1970,6.036409517
*Global Mean,Cereals (other),Grains,Food Weight,g/capita/day,1977,5.890410959
*Global Mean,Cereals (other),Grains,Food Weight,g/capita/day,1993,3.985991721
*Global Mean,Cereals (other),Grains,Food Weight,g/capita/day,1995,3.995574699
*Global Mean,Cereals (other),Grains,Protein,g/capita/day,1964,0.565789474
*Global Mean,Cereals (other),Grains,Protein,g/capita/day,1965,0.551315789
*Global Mean,Cereals (other),Grains,Protein,g/capita/day,1968,0.473684211
*Global Mean,Cereals (other),Grains,Protein,g/capita/day,1973,0.436842105
*Global Mean,Cereals (other),Grains,Protein,g/capita/day,1978,0.398026316
*Global Mean,Cereals (other),Grains,Protein,g/capita/day,1982,0.436184211
*Global Mean,Cereals (other),Grains,Protein,g/capita/day,1984,0.415131579
*Global Mean,Cereals (other),Grains,Protein,g/capita/day,1988,0.331578947
*Global Mean,Cereals (other),Grains,Protein,g/capita/day,2004,0.235285233
*Global Mean,Cereals (other),Grains,Protein,g/capita/day,2009,0.283545698
*Global Mean,Citrus (other),Fruits,Calories,kcal/capita/day,1961,0.565789474
*Global Mean,Citrus (other),Fruits,Calories,kcal/capita/day,1994,0.661286691
*Global Mean,Citrus (other),Fruits,Calories,kcal/capita/day,1995,0.655550354
*Global Mean,Citrus (other),Fruits,Calories,kcal/capita/day,2008,0.816915488
*Global Mean,Citrus (other),Fruits,Fat,g/capita/day,1966,0.004605263
*Global Mean,Citrus (other),Fruits,Fat,g/capita/day,1970,0.003947368
*Global Mean,Citrus (other),Fruits,Fat,g/capita/day,1973,0.003947368
*Global Mean,Citrus (other),Fruits,Fat,g/capita/day,1988,0.003289474
*Global Mean,Citrus (other),Fruits,Fat,g/capita/day,1999,0.003947368
*Global Mean,Citrus (other),Fruits,Fat,g/capita/day,2002,0.003947368
*Global Mean,Citrus (other),Fruits,Fat,g/capita/day,2005,0.003947368
*Global Mean,Citrus (other),Fruits,Food Weight,g/capita/day,1965,2.334174477
*Global Mean,Citrus (other),Fruits,Food Weight,g/capita/day,1973,2.390050469
*Global Mean,Citrus (other),Fruits,Food Weight,g/capita/day,1979,2.874909877
*Global Mean,Citrus (other),Fruits,Food Weight,g/capita/day,1982,2.721701514
*Global Mean,Citrus (other),Fruits,Food Weight,g/capita/day,1997,3.110735663
*Global Mean,Citrus (other),Fruits,Protein,g/capita/day,1968,0.009868421
*Global Mean,Citrus (other),Fruits,Protein,g/capita/day,1981,0.008552632
*Global Mean,Citrus (other),Fruits,Protein,g/capita/day,1984,0.008552632
*Global Mean,Citrus (other),Fruits,Protein,g/capita/day,1995,0.011184211
*Global Mean,Citrus (other),Fruits,Protein,g/capita/day,2001,0.0125
*Global Mean,Citrus (other),Fruits,Protein,g/capita/day,2009,0.010526316
*Global Mean,Cloves,Spices & stimulants,Calories,kcal/capita/day,1963,0.006578947
*Global Mean,Cloves,Spices & stimulants,Calories,kcal/capita/day,1971,0.026315789
*Global Mean,Cloves,Spices & stimulants,Calories,kcal/capita/day,1973,0.046052632
*Global Mean,Cloves,Spices & stimulants,Calories,kcal/capita/day,1992,0.072368421
*Global Mean,Cloves,Spices & stimulants,Calories,kcal/capita/day,1999,0.046052632
*Global Mean,Cloves,Spices & stimulants,Calories,kcal/capita/day,2004,0.065789474
*Global Mean,Cloves,Spices & stimulants,Calories,kcal/capita/day,2005,0.046052632
*Global Mean,Cloves,Spices & stimulants,Fat,g/capita/day,1961,0.000657895
*Global Mean,Cloves,Spices & stimulants,Fat,g/capita/day,1967,0.000657895
*Global Mean,Cloves,Spices & stimulants,Fat,g/capita/day,1969,0.001315789
*Global Mean,Cloves,Spices & stimulants,Fat,g/capita/day,1978,0.001315789
*Global Mean,Cloves,Spices & stimulants,Fat,g/capita/day,1989,0.001973684
*Global Mean,Cloves,Spices & stimulants,Fat,g/capita/day,2000,0.002631579
*Global Mean,Cloves,Spices & stimulants,Food Weight,g/capita/day,1965,0.007209805
*Global Mean,Cloves,Spices & stimulants,Food Weight,g/capita/day,1979,0.007209805
*Global Mean,Cloves,Spices & stimulants,Food Weight,g/capita/day,1981,0.010814708
*Global Mean,Cloves,Spices & stimulants,Food Weight,g/capita/day,1984,0.010814708
*Global Mean,Cloves,Spices & stimulants,Food Weight,g/capita/day,1990,0.016222062
*Global Mean,Cloves,Spices & stimulants,Protein,g/capita/day,1971,0
*Global Mean,Cloves,Spices & stimulants,Protein,g/capita/day,1974,0
*Global Mean,Cloves,Spices & stimulants,Protein,g/capita/day,1977,0
*Global Mean,Cloves,Spices & stimulants,Protein,g/capita/day,2000,0
*Global Mean,Cloves,Spices & stimulants,Protein,g/capita/day,2003,0
*Global Mean,Cloves,Spices & stimulants,Protein,g/capita/day,2006,0.000657895
*Global Mean,Cloves,Spices & stimulants,Protein,g/capita/day,2009,0.000657895
*Global Mean,Cocoa beans,Spices & stimulants,Calories,kcal/capita/day,1981,4.881578947
*Global Mean,Beans,Pulses,Protein,g/capita/day,1985,1.622368421
*Global Mean,Beans,Pulses,Protein,g/capita/day,1986,1.616447368
*Global Mean,Beans,Pulses,Protein,g/capita/day,1991,1.578289474
*Global Mean,Beans,Pulses,Protein,g/capita/day,1995,1.58485922
*Global Mean,Beans,Pulses,Protein,g/capita/day,1996,1.577578417
*Global Mean,Beans,Pulses,Protein,g/capita/day,1998,1.617015339
*Global Mean,Beans,Pulses,Protein,g/capita/day,2002,1.697450046
*Global Mean,Cassava,Starchy roots,Calories,kcal/capita/day,1966,82.125
*Global Mean,Cassava,Starchy roots,Calories,kcal/capita/day,1975,76.50657895
*Global Mean,Cassava,Starchy roots,Calories,kcal/capita/day,1996,66.23684211
*Global Mean,Cassava,Starchy roots,Fat,g/capita/day,1961,0.117105263
*Global Mean,Cassava,Starchy roots,Fat,g/capita/day,1966,0.113815789
*Global Mean,Cassava,Starchy roots,Fat,g/capita/day,1967,0.111842105
*Global Mean,Cassava,Starchy roots,Fat,g/capita/day,1972,0.105921053
*Global Mean,Cassava,Starchy roots,Fat,g/capita/day,1975,0.103947368
*Global Mean,Cassava,Starchy roots,Fat,g/capita/day,1997,0.090131579
*Global Mean,Cassava,Starchy roots,Fat,g/capita/day,1998,0.088157895
*Global Mean,Cassava,Starchy roots,Fat,g/capita/day,2001,0.092105263
*Global Mean,Cassava,Starchy roots,Fat,g/capita/day,2007,0.086184211
*Global Mean,Cassava,Starchy roots,Food Weight,g/capita/day,1964,81.25090122
*Global Mean,Cassava,Starchy roots,Food Weight,g/capita/day,1968,80.91564528
*Global Mean,Cassava,Starchy roots,Food Weight,g/capita/day,1973,78.04614276
*Global Mean,Cassava,Starchy roots,Food Weight,g/capita/day,1975,76.64383562
*Global Mean,Cassava,Starchy roots,Food Weight,g/capita/day,1978,73.86085075
*Global Mean,Cassava,Starchy roots,Food Weight,g/capita/day,1981,70.94268205
*Global Mean,Cassava,Starchy roots,Food Weight,g/capita/day,1985,66.22206201
*Global Mean,Cassava,Starchy roots,Food Weight,g/capita/day,1987,64.67736121
*Global Mean,Cassava,Starchy roots,Food Weight,g/capita/day,1993,64.2519827
*Global Mean,Cassava,Starchy roots,Food Weight,g/capita/day,1997,66.03100216
*Global Mean,Cassava,Starchy roots,Food Weight,g/capita/day,1998,66.00757029
*Global Mean,Cassava,Starchy roots,Food Weight,g/capita/day,2006,64.65392934
*Global Mean,Cassava,Starchy roots,Protein,g/capita/day,1967,0.603947368
*Global Mean,Cassava,Starchy roots,Protein,g/capita/day,1983,0.492763158
*Global Mean,Cassava,Starchy roots,Protein,g/capita/day,1985,0.491447368
*Global Mean,Cassava,Starchy roots,Protein,g/capita/day,1986,0.491447368
*Global Mean,Cassava,Starchy roots,Protein,g/capita/day,1988,0.503947368
*Global Mean,Cassava,Starchy roots,Protein,g/capita/day,1989,0.497368421
*Global Mean,Cassava,Starchy roots,Protein,g/capita/day,1993,0.473026316
*Global Mean,Cassava,Starchy roots,Protein,g/capita/day,1997,0.494078947
*Global Mean,Cereals (other),Grains,Calories,kcal/capita/day,1963,21.625
*Global Mean,Cereals (other),Grains,Calories,kcal/capita/day,1975,15.00657895
*Global Mean,Cereals (other),Grains,Calories,kcal/capita/day,1999,8.559340109
*Global Mean,Cereals (other),Grains,Fat,g/capita/day,1968,0.073684211
*Global Mean,Cereals (other),Grains,Fat,g/capita/day,1974,0.059868421
*Global Mean,Cereals (other),Grains,Fat,g/capita/day,1978,0.053947368
*Global Mean,Cereals (other),Grains,Fat,g/capita/day,1992,0.040795379
*Global Mean,Cereals (other),Grains,Fat,g/capita/day,1994,0.034694876
*Global Mean,Cereals (other),Grains,Fat,g/capita/day,2002,0.030361249
*Global Mean,Cereals (other),Grains,Food Weight,g/capita/day,1961,6.849315069
*Global Mean,Cereals (other),Grains,Food Weight,g/capita/day,1962,7.307137707
*Global Mean,Cereals (other),Grains,Food Weight,g/capita/day,1967,6.368060562
*Global Mean,Cereals (other),Grains,Food Weight,g/capita/day,1990,4.590843548
*Global Mean,Cereals (other),Grains,Food Weight,g/capita/day,1992,4.589175018
*Global Mean,Cereals (other),Grains,Food Weight,g/capita/day,1999,3.138156397
*Global Mean,Cereals (other),Grains,Food Weight,g/capita/day,2002,3.384655114
*Global Mean,Cereals (other),Grains,Protein,g/capita/day,1963,0.575657895
*Global Mean,Cereals (other),Grains,Protein,g/capita/day,1974,0.392763158
*Global Mean,Cereals (other),Grains,Protein,g/capita/day,1975,0.401315789
*Global Mean,Cereals (other),Grains,Protein,g/capita/day,2000,0.238618183
*Global Mean,Cereals (other),Grains,Protein,g/capita/day,2003,0.245444992
*Global Mean,Citrus (other),Fruits,Calories,kcal/capita/day,1964,0.592105263
*Global Mean,Citrus (other),Fruits,Calories,kcal/capita/day,1966,0.618421053
*Global Mean,Citrus (other),Fruits,Calories,kcal/capita/day,1978,0.697368421
*Global Mean,Citrus (other),Fruits,Calories,kcal/capita/day,1986,0.644736842
*Global Mean,Citrus (other),Fruits,Calories,kcal/capita/day,1996,0.669033433
*Global Mean,Citrus (other),Fruits,Calories,kcal/capita/day,1997,0.737444936
*Global Mean,Citrus (other),Fruits,Fat,g/capita/day,1968,0.004605263
*Global Mean,Citrus (other),Fruits,Fat,g/capita/day,1972,0.003947368
*Global Mean,Citrus (other),Fruits,Fat,g/capita/day,1975,0.003947368
*Global Mean,Citrus (other),Fruits,Fat,g/capita/day,1977,0.004605263
*Global Mean,Citrus (other),Fruits,Fat,g/capita/day,2003,0.003289474
*Global Mean,Citrus (other),Fruits,Fat,g/capita/day,2004,0.003947368
*Global Mean,Citrus (other),Fruits,Fat,g/capita/day,2007,0.003947368
*Global Mean,Citrus (other),Fruits,Food Weight,g/capita/day,1971,2.409877433
*Global Mean,Citrus (other),Fruits,Food Weight,g/capita/day,1972,2.370223504
*Global Mean,Citrus (other),Fruits,Food Weight,g/capita/day,1976,2.674837779
*Global Mean,Citrus (other),Fruits,Food Weight,g/capita/day,1986,2.561283345
*Global Mean,Citrus (other),Fruits,Food Weight,g/capita/day,2009,3.438285601
*Global Mean,Citrus (other),Fruits,Protein,g/capita/day,1976,0.009868421
*Global Mean,Cassava,Starchy roots,Fat,g/capita/day,2000,0.094078947
*Global Mean,Cassava,Starchy roots,Food Weight,g/capita/day,1974,76.06885364
*Global Mean,Cassava,Starchy roots,Food Weight,g/capita/day,1982,68.64635905
*Global Mean,Cassava,Starchy roots,Food Weight,g/capita/day,1984,67.12869503
*Global Mean,Cassava,Starchy roots,Food Weight,g/capita/day,1986,66.39689978
*Global Mean,Cassava,Starchy roots,Food Weight,g/capita/day,2000,67.28370584
*Global Mean,Cassava,Starchy roots,Protein,g/capita/day,1971,0.582236842
*Global Mean,Cassava,Starchy roots,Protein,g/capita/day,1987,0.480263158
*Global Mean,Cassava,Starchy roots,Protein,g/capita/day,2000,0.505263158
*Global Mean,Cassava,Starchy roots,Protein,g/capita/day,2001,0.511184211
*Global Mean,Cassava,Starchy roots,Protein,g/capita/day,2008,0.492105263
*Global Mean,Cereals (other),Grains,Calories,kcal/capita/day,1961,19.86842105
*Global Mean,Cereals (other),Grains,Calories,kcal/capita/day,1969,17.91447368
*Global Mean,Cereals (other),Grains,Calories,kcal/capita/day,1985,13.26315789
*Global Mean,Cereals (other),Grains,Calories,kcal/capita/day,1990,12.58552632
*Global Mean,Cereals (other),Grains,Calories,kcal/capita/day,1992,12.23121161
*Global Mean,Cereals (other),Grains,Fat,g/capita/day,1961,0.082894737
*Global Mean,Cereals (other),Grains,Fat,g/capita/day,1969,0.073684211
*Global Mean,Cereals (other),Grains,Fat,g/capita/day,1977,0.0625
*Global Mean,Cereals (other),Grains,Fat,g/capita/day,1980,0.055263158
*Global Mean,Cereals (other),Grains,Fat,g/capita/day,1991,0.044078947
*Global Mean,Cereals (other),Grains,Food Weight,g/capita/day,1974,5.255948089
*Global Mean,Cereals (other),Grains,Food Weight,g/capita/day,1976,5.890410959
*Global Mean,Cereals (other),Grains,Food Weight,g/capita/day,1991,4.504325884
*Global Mean,Cereals (other),Grains,Food Weight,g/capita/day,1998,3.084469815
*Global Mean,Cereals (other),Grains,Food Weight,g/capita/day,2006,3.290515767
*Global Mean,Cereals (other),Grains,Food Weight,g/capita/day,2007,3.647292758
*Global Mean,Cereals (other),Grains,Protein,g/capita/day,1970,0.463157895
*Global Mean,Cereals (other),Grains,Protein,g/capita/day,1983,0.405263158
*Global Mean,Cereals (other),Grains,Protein,g/capita/day,2006,0.238482666
*Global Mean,Citrus (other),Fruits,Calories,kcal/capita/day,1979,0.723684211
*Global Mean,Citrus (other),Fruits,Calories,kcal/capita/day,1990,0.644736842
*Global Mean,Citrus (other),Fruits,Calories,kcal/capita/day,1993,0.677665367
*Global Mean,Citrus (other),Fruits,Calories,kcal/capita/day,2005,0.941066042
*Global Mean,Citrus (other),Fruits,Fat,g/capita/day,1971,0.003947368
*Global Mean,Citrus (other),Fruits,Fat,g/capita/day,1974,0.003947368
*Global Mean,Citrus (other),Fruits,Fat,g/capita/day,1978,0.004605263
*Global Mean,Citrus (other),Fruits,Fat,g/capita/day,1981,0.004605263
*Global Mean,Citrus (other),Fruits,Fat,g/capita/day,2000,0.003947368
*Global Mean,Citrus (other),Fruits,Fat,g/capita/day,2006,0.003947368
*Global Mean,Citrus (other),Fruits,Fat,g/capita/day,2009,0.003947368
*Global Mean,Citrus (other),Fruits,Food Weight,g/capita/day,1974,2.377433309
*Global Mean,Citrus (other),Fruits,Food Weight,g/capita/day,1980,2.683850036
*Global Mean,Citrus (other),Fruits,Food Weight,g/capita/day,1995,2.765415268
*Global Mean,Citrus (other),Fruits,Food Weight,g/capita/day,1996,2.792143581
*Global Mean,Citrus (other),Fruits,Food Weight,g/capita/day,1998,3.024212909
*Global Mean,Citrus (other),Fruits,Protein,g/capita/day,1970,0.009210526
*Global Mean,Citrus (other),Fruits,Protein,g/capita/day,1971,0.009210526
*Global Mean,Citrus (other),Fruits,Protein,g/capita/day,1977,0.009868421
